Time_s,Temp_C
28011.777,7.1
28024.409,6.6
28037.037,7.1
28049.662,5.85
28062.289,6.6
28074.91,7.1
28087.539,6.35
28100.174,6.85
28112.805,7.35
28125.429,5.85
28138.051,7.35
28150.679,7.1
28163.306,6.6
28175.931,7.1
28188.56,6.35
28201.184,6.1
28213.81,5.85
28226.435,5.35
28239.056,5.85
28264.312,4.35
28276.937,5.85
28289.568,6.35
28302.195,5.85
28314.824,4.35
28340.082,4.85
28365.334,3.85
28377.962,4.85
28390.588,5.1
28403.215,4.1
28415.845,3.6
28428.472,3.85
28441.103,4.85
28453.731,4.1
28466.362,3.6
28491.619,4.1
28504.25,2.6
28516.884,3.6
28529.514,3.35
28542.138,2.6
28567.389,3.85
28580.016,2.85
28592.645,2.6
28617.912,1.35
28630.542,2.6
28643.165,1.35
28655.794,2.6
28668.436,1.35
28681.052,2.1
28693.684,1.6
28706.309,0.6
28718.941,1.35
28731.572,0.85
28744.195,0.6
28756.828,2.1
28769.456,0.6
28794.707,1.1
28807.331,0.85
28832.589,-0.4
28845.217,0.35
28857.843,0.6
28908.364,-0.9
28933.627,0.85
28946.254,-0.4
28958.889,0.6
28971.515,-0.4
29022.02,-1.15
29034.642,-1.65
29047.269,-0.4
29059.895,-1.65
29072.522,-0.4
29085.148,-1.4
29097.78,-0.4
29110.405,-1.65
29123.035,-1.4
29135.665,-1.15
29148.298,-1.65
29160.927,-1.4
29198.818,-1.65
29211.447,-1.15
29224.081,-1.4
29236.713,-0.65
29249.342,-1.4
29261.97,-1.9
29274.594,-1.65
29287.228,-2.4
29299.857,-2.65
29337.755,-2.4
29350.389,-2.65
29363.025,-2.15
29388.291,-3.15
29400.924,-3.4
29413.555,-2.65
29426.189,-3.4
29438.825,-2.4
29451.459,-3.9
29464.095,-2.15
29476.732,-3.4
29489.367,-2.4
29502.005,-3.15
29514.644,-3.4
29527.282,-3.65
29539.921,-2.65
29552.559,-3.15
29565.193,-2.9
29577.825,-3.15
29590.459,-3.4
29603.086,-3.9
29615.715,-3.15
29628.344,-3.9
29640.974,-4.4
29653.615,-3.9
29666.251,-4.15
29691.537,-5.4
29704.176,-3.9
29716.808,-4.4
29729.441,-4.9
29742.07,-4.65
29754.704,-4.4
29767.336,-5.65
29779.974,-5.4
29792.61,-4.4
29805.244,-5.4
29855.772,-4.9
29868.408,-5.9
29893.677,-6.65
29918.949,-5.65
29931.585,-5.4
29944.219,-6.15
29956.86,-5.4
29969.491,-5.65
30007.391,-6.4
30020.024,-5.15
30032.655,-6.65
30045.283,-5.4
30057.916,-6.65
30070.557,-6.15
30083.197,-7.65
30095.836,-6.4
30108.476,-6.65
30121.117,-7.9
30133.753,-6.9
30146.39,-6.4
30159.02,-7.4
30171.656,-7.65
30209.561,-6.9
30222.195,-8.15
30234.831,-7.65
30247.474,-7.9
30260.117,-7.65
30285.386,-8.15
30298.018,-7.9
30310.657,-7.65
30323.301,-7.4
30335.947,-7.15
30348.585,-8.9
30361.221,-8.4
30373.856,-7.65
30399.123,-8.65
30411.762,-8.15
30424.406,-8.4
30437.043,-7.65
30449.683,-7.15
30462.32,-9.65
30474.957,-10.15
30487.594,-8.4
30512.865,-8.65
30525.505,-8.9
30538.139,-8.65
30550.777,-8.9
30563.417,-9.4
30576.051,-9.9
30588.699,-9.4
30601.334,-9.65
30639.211,-8.65
30651.812,-9.4
30664.425,-9.65
30689.635,-9.4
30702.241,-9.9
30714.851,-11.15
30727.461,-10.4
30740.072,-10.9
30752.679,-9.9
30765.29,-8.4
30777.899,-10.9
30790.509,-11.15
30803.12,-9.9
30815.731,-11.15
30828.341,-10.9
30840.944,-12.15
30853.548,-11.15
30878.753,-10.9
30891.359,-10.15
30903.969,-10.9
30916.578,-11.15
30929.188,-10.4
30941.794,-10.9
30954.401,-11.9
30967.004,-11.65
30979.604,-12.15
31004.812,-11.65
31017.418,-11.4
31030.022,-11.65
31042.625,-11.9
31055.231,-11.65
31067.834,-11.9
31080.433,-12.15
31093.038,-11.4
31105.638,-12.9
31118.236,-11.65
31130.842,-12.9
31143.447,-11.65
31156.048,-11.4
31168.648,-12.15
31193.857,-13.4
31206.46,-12.65
31219.062,-12.15
31231.669,-11.65
31244.276,-12.65
31256.881,-11.9
31269.49,-13.15
31282.098,-12.4
31294.702,-13.15
31307.306,-12.65
31319.91,-12.9
31332.516,-11.9
31345.12,-14.15
31357.726,-13.15
31370.332,-12.65
31382.937,-13.15
31408.144,-13.4
31420.752,-14.15
31445.973,-14.65
31458.583,-13.9
31471.189,-14.15
31483.794,-14.9
31509.017,-15.4
31521.627,-14.4
31534.244,-15.65
31546.852,-13.65
31559.467,-13.15
31572.078,-14.4
31584.695,-13.4
31597.31,-13.9
31609.919,-14.65
31622.535,-15.4
31635.15,-14.15
31660.38,-13.65
31672.995,-15.15
31685.615,-13.4
31698.221,-14.65
31723.44,-13.65
31748.67,-14.9
31761.29,-14.65
31773.904,-15.15
31786.523,-14.15
31799.137,-15.15
31824.356,-14.65
31836.97,-13.65
31849.58,-14.15
31862.187,-15.15
31874.804,-14.4
31887.421,-14.15
31900.031,-13.9
31912.643,-15.15
31925.249,-13.9
31937.857,-14.65
31950.466,-14.4
31963.08,-16.15
31975.689,-14.65
32000.908,-15.15
32013.525,-14.65
32026.14,-13.65
32038.76,-16.15
32051.38,-14.65
32064,-15.9
32076.616,-15.65
32089.235,-15.15
32101.853,-14.65
32114.468,-14.4
32127.086,-15.65
32152.315,-14.65
32164.936,-14.9
32177.555,-14.65
32190.173,-14.9
32215.392,-15.65
32228.011,-14.65
32240.627,-15.65
32265.865,-14.4
32278.485,-16.15
32291.11,-14.15
32303.731,-14.9
32316.356,-16.4
32328.979,-14.65
32341.603,-14.4
32354.225,-16.15
32366.845,-15.9
32379.482,-15.4
32392.087,-16.9
32404.711,-14.65
32417.334,-15.15
32455.186,-16.4
32467.806,-15.65
32480.429,-15.9
32493.05,-16.15
32505.668,-15.9
32543.513,-16.9
