Time_s,preStretchTest_2x24compress_Raw,preStretchTest_2x24compress_DeltaPct,preStretchTest_1x24compress_Raw,preStretchTest_1x24compress_DeltaPct,preStretchTest_2x24stretch_Raw,preStretchTest_2x24stretch_DeltaPct,preStretchTest_1x24stretch_Raw,preStretchTest_1x24stretch_DeltaPct,preStretchTest_rest_Raw,preStretchTest_rest_DeltaPct
23.7928476,96.2529765625,3.35118434949068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87311252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.06146875,8.9619318164822
23.87361214,NaN,NaN,NaN,NaN,NaN,NaN,146.28415625,14.252140507083,NaN,NaN
23.87436112,NaN,NaN,NaN,NaN,165.256171875,13.7249342175934,NaN,NaN,NaN,NaN
23.87498572,NaN,NaN,115.975203125,5.04274040722812,NaN,NaN,NaN,NaN,NaN,NaN
23.87548402,96.2887734375,3.38962107694979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.9556996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1008359375,8.9954276434632
23.95621826,NaN,NaN,NaN,NaN,NaN,NaN,146.334859375,14.2917411084751,NaN,NaN
23.95698036,NaN,NaN,NaN,NaN,165.312734375,13.7638590366709,NaN,NaN,NaN,NaN
23.95760822,NaN,NaN,115.967953125,5.03617383224113,NaN,NaN,NaN,NaN,NaN,NaN
23.95810366,96.266859375,3.36609095461832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.03831346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0829296875,8.98019199443753
24.03880832,NaN,NaN,NaN,NaN,NaN,NaN,146.336546875,14.2930590945924,NaN,NaN
24.03960708,NaN,NaN,NaN,NaN,165.313734375,13.7645472102679,NaN,NaN,NaN,NaN
24.04024882,NaN,NaN,116.0062421875,5.07085355639121,NaN,NaN,NaN,NaN,NaN,NaN
24.04069378,96.2435546875,3.34106765518346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.12093582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1574921875,9.0436339814799
24.12142144,NaN,NaN,NaN,NaN,NaN,NaN,146.31653125,14.2774263148132,NaN,NaN
24.12221926,NaN,NaN,NaN,NaN,165.320125,13.7689450696609,NaN,NaN,NaN,NaN
24.12286392,NaN,NaN,116.01503125,5.07881411335282,NaN,NaN,NaN,NaN,NaN,NaN
24.12330902,96.2650703125,3.36416995710891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.20353454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1435,9.03172863793495
24.20402486,NaN,NaN,NaN,NaN,NaN,NaN,146.291828125,14.2581324624862,NaN,NaN
24.20481402,NaN,NaN,NaN,NaN,165.26059375,13.7279772352174,NaN,NaN,NaN,NaN
24.20546786,NaN,NaN,116.0687265625,5.12744780935026,NaN,NaN,NaN,NaN,NaN,NaN
24.20592408,96.235328125,3.33223442209432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.28612564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.12884375,9.01925827250206
24.28664434,NaN,NaN,NaN,NaN,NaN,NaN,146.297625,14.2626599888704,NaN,NaN
24.28742724,NaN,NaN,NaN,NaN,165.174875,13.6689878547038,NaN,NaN,NaN,NaN
24.28809056,NaN,NaN,116.0669296875,5.12582031770476,NaN,NaN,NaN,NaN,NaN,NaN
24.28853874,96.21809375,3.31372909237481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.36875968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0840078125,8.9811093240909
24.36923546,NaN,NaN,NaN,NaN,NaN,NaN,146.319390625,14.2796595690674,NaN,NaN
24.37002134,NaN,NaN,NaN,NaN,165.23115625,13.7077191249572,NaN,NaN,NaN,NaN
24.37071866,NaN,NaN,115.9967890625,5.06229153512584,NaN,NaN,NaN,NaN,NaN,NaN
24.37114822,96.2653359375,3.36445517071293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.4513599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1032265625,8.99746172225983
24.45183866,NaN,NaN,NaN,NaN,NaN,NaN,146.33853125,14.2946089486376,NaN,NaN
24.45261916,NaN,NaN,NaN,NaN,165.253125,13.7228374386652,NaN,NaN,NaN,NaN
24.45332798,NaN,NaN,116.0181484375,5.0816374575552,NaN,NaN,NaN,NaN,NaN,NaN
24.45377498,96.260140625,3.35887672816376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.53396436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.086625,8.98333617506105
24.53446344,NaN,NaN,NaN,NaN,NaN,NaN,146.3896875,14.3345634537094,NaN,NaN
24.53521944,NaN,NaN,NaN,NaN,165.3246875,13.772084861697,NaN,NaN,NaN,NaN
24.53594606,NaN,NaN,116.0100703125,5.07432082120116,NaN,NaN,NaN,NaN,NaN,NaN
24.53641782,96.2884921875,3.38931908607495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.61657542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0441328125,8.94718142154854
24.61706112,NaN,NaN,NaN,NaN,NaN,NaN,146.354,14.3066904880454,NaN,NaN
24.61784974,NaN,NaN,NaN,NaN,165.335421875,13.7794719751518,NaN,NaN,NaN,NaN
24.6185499,NaN,NaN,116.00434375,5.0691340760875,NaN,NaN,NaN,NaN,NaN,NaN
24.61900376,96.2901171875,3.39106392224071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.6991817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1295390625,9.01984988365533
24.69968696,NaN,NaN,NaN,NaN,NaN,NaN,146.369859375,14.3190771168322,NaN,NaN
24.70046676,NaN,NaN,NaN,NaN,165.4405625,13.8518269772437,NaN,NaN,NaN,NaN
24.70115486,NaN,NaN,116.03703125,5.09874027193404,NaN,NaN,NaN,NaN,NaN,NaN
24.70163052,96.265,3.3640944593902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.7817808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1436953125,9.03189482084319
24.78230414,NaN,NaN,NaN,NaN,NaN,NaN,146.368703125,14.3181740522704,NaN,NaN
24.78306488,NaN,NaN,NaN,NaN,165.407984375,13.8294075717806,NaN,NaN,NaN,NaN
24.78376888,NaN,NaN,115.9816953125,5.04862060530377,NaN,NaN,NaN,NaN,NaN,NaN
24.78424706,96.22178125,3.31768852828943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.86438862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0879609375,8.98447286615328
24.86492156,NaN,NaN,NaN,NaN,NaN,NaN,146.33746875,14.2937791055268,NaN,NaN
24.8656648,NaN,NaN,NaN,NaN,165.325375,13.7725579810449,NaN,NaN,NaN,NaN
24.86639354,NaN,NaN,115.9874296875,5.05381442646805,NaN,NaN,NaN,NaN,NaN,NaN
24.86687564,96.2666953125,3.36591479327467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.94699602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.088828125,8.98521071826578
24.94752318,NaN,NaN,NaN,NaN,NaN,NaN,146.29559375,14.2610735240996,NaN,NaN
24.94828004,NaN,NaN,NaN,NaN,165.384140625,13.8129989325782,NaN,NaN,NaN,NaN
24.94902792,NaN,NaN,115.9862890625,5.05278132307571,NaN,NaN,NaN,NaN,NaN,NaN
24.9494985,96.30825,3.41053394503263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.029608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1253125,9.01625368552145
25.0301326,NaN,NaN,NaN,NaN,NaN,NaN,146.280234375,14.2490774097179,NaN,NaN
25.03090672,NaN,NaN,NaN,NaN,165.42403125,13.8404506074691,NaN,NaN,NaN,NaN
25.0316224,NaN,NaN,115.97196875,5.03981092226626,NaN,NaN,NaN,NaN,NaN,NaN
25.032113,96.25915625,3.35781976010181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.11221196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.112765625,9.00557809549734
25.11273988,NaN,NaN,NaN,NaN,NaN,NaN,146.328046875,14.2864203497057,NaN,NaN
25.11350546,NaN,NaN,NaN,NaN,165.391453125,13.8180312020059,NaN,NaN,NaN,NaN
25.11422062,NaN,NaN,115.9649765625,5.03347785695014,NaN,NaN,NaN,NaN,NaN,NaN
25.11472878,96.2250390625,3.32118658925635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.19479482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0704609375,8.9695828775767
25.19534258,NaN,NaN,NaN,NaN,NaN,NaN,146.34015625,14.2958781204542,NaN,NaN
25.19611508,NaN,NaN,NaN,NaN,165.334859375,13.7790848775035,NaN,NaN,NaN,NaN
25.1968464,NaN,NaN,115.9600078125,5.02897748874784,NaN,NaN,NaN,NaN,NaN,NaN
25.19733268,96.2491953125,3.34712424995115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.27739246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1148515625,9.00735292895714
25.2779724,NaN,NaN,NaN,NaN,NaN,NaN,146.30440625,14.2679563404895,NaN,NaN
25.27872024,NaN,NaN,NaN,NaN,165.414296875,13.8337516676113,NaN,NaN,NaN,NaN
25.27946096,NaN,NaN,115.9764375,5.04385842322807,NaN,NaN,NaN,NaN,NaN,NaN
25.27991976,96.205390625,3.30008917119445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.36000288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.154546875,9.04112794322393
25.36057068,NaN,NaN,NaN,NaN,NaN,NaN,146.296828125,14.2620376065372,NaN,NaN
25.36133372,NaN,NaN,NaN,NaN,165.49821875,13.8915044861929,NaN,NaN,NaN,NaN
25.3620667,NaN,NaN,115.9404765625,5.01128736216649,NaN,NaN,NaN,NaN,NaN,NaN
25.36252812,96.19084375,3.28446953205675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.44261326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1680234375,9.05259456389118
25.44320464,NaN,NaN,NaN,NaN,NaN,NaN,146.268265625,14.2397294711459,NaN,NaN
25.44392228,NaN,NaN,NaN,NaN,165.486703125,13.8835797371155,NaN,NaN,NaN,NaN
25.44468828,NaN,NaN,115.91203125,4.98552346181342,NaN,NaN,NaN,NaN,NaN,NaN
25.44515644,96.1880234375,3.28144123467291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.52521202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1392578125,9.02811914516841
25.52579088,NaN,NaN,NaN,NaN,NaN,NaN,146.242203125,14.21937390778,NaN,NaN
25.52653362,NaN,NaN,NaN,NaN,165.4101875,13.8309237042363,NaN,NaN,NaN,NaN
25.52731706,NaN,NaN,115.891015625,4.96648888561189,NaN,NaN,NaN,NaN,NaN,NaN
25.52775314,96.212625,3.30785704758622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.60783668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.1015703125,8.99605249119812
25.60839138,NaN,NaN,NaN,NaN,NaN,NaN,146.224,14.2051567427193,NaN,NaN
25.60915284,NaN,NaN,NaN,NaN,165.39721875,13.8219989529009,NaN,NaN,NaN,NaN
25.6099341,NaN,NaN,115.8534453125,4.93246015812001,NaN,NaN,NaN,NaN,NaN,NaN
25.6103475,96.2403515625,3.33762831466443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.69044616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.107890625,9.00143017010815
25.69100508,NaN,NaN,NaN,NaN,NaN,NaN,146.226890625,14.2074144041238,NaN,NaN
25.69177052,NaN,NaN,NaN,NaN,165.33653125,13.7802354177359,NaN,NaN,NaN,NaN
25.69254808,NaN,NaN,115.891171875,4.96663040662454,NaN,NaN,NaN,NaN,NaN,NaN
25.69294776,96.1803828125,3.2732371492397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.7730351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0727578125,8.97153718857737
25.77361372,NaN,NaN,NaN,NaN,NaN,NaN,146.18246875,14.1727196399457,NaN,NaN
25.77438188,NaN,NaN,NaN,NaN,165.388453125,13.8159666812151,NaN,NaN,NaN,NaN
25.77515604,NaN,NaN,115.9029140625,4.97726571072525,NaN,NaN,NaN,NaN,NaN,NaN
25.77557078,96.1823671875,3.27536786263443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.8556449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0458203125,8.94861724187557
25.85621786,NaN,NaN,NaN,NaN,NaN,NaN,146.197484375,14.1844472756739,NaN,NaN
25.85699158,NaN,NaN,NaN,NaN,165.36321875,13.7986010506045,NaN,NaN,NaN,NaN
25.85776942,NaN,NaN,115.8563359375,4.93507829685406,NaN,NaN,NaN,NaN,NaN,NaN
25.8581736,96.16659375,3.25843120773702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.93824348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.06578125,8.96560113509572
25.93882002,NaN,NaN,NaN,NaN,NaN,NaN,146.204515625,14.1899388844956,NaN,NaN
25.93957838,NaN,NaN,NaN,NaN,165.351015625,13.7902031821792,NaN,NaN,NaN,NaN
25.94036846,NaN,NaN,115.8154921875,4.89808470414714,NaN,NaN,NaN,NaN,NaN,NaN
25.94077442,96.15990625,3.2512505358241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.02084104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0750234375,8.97346491031273
26.02143272,NaN,NaN,NaN,NaN,NaN,NaN,146.174484375,14.1664836130393,NaN,NaN
26.02219686,NaN,NaN,NaN,NaN,165.331375,13.7766870226266,NaN,NaN,NaN,NaN
26.02297448,NaN,NaN,115.82546875,4.90712082080489,NaN,NaN,NaN,NaN,NaN,NaN
26.0233748,96.0873125,3.1733033355731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.10343548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0587734375,8.95963849234877
26.10404376,NaN,NaN,NaN,NaN,NaN,NaN,146.161625,14.1564400706831,NaN,NaN
26.10481202,NaN,NaN,NaN,NaN,165.332625,13.7775472396228,NaN,NaN,NaN,NaN
26.1055728,NaN,NaN,115.776671875,4.86292380855406,NaN,NaN,NaN,NaN,NaN,NaN
26.10598772,96.10890625,3.19648952385267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.18604384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.018484375,8.92535828204098
26.18667476,NaN,NaN,NaN,NaN,NaN,NaN,146.1236875,14.1268097901961,NaN,NaN
26.18741996,NaN,NaN,NaN,NaN,165.270765625,13.7349772510239,NaN,NaN,NaN,NaN
26.18816098,NaN,NaN,115.79275,4.87748632075582,NaN,NaN,NaN,NaN,NaN,NaN
26.18859678,96.0525390625,3.13596551935301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.2686375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0153671875,8.92270600282577
26.26927974,NaN,NaN,NaN,NaN,NaN,NaN,146.1240625,14.127102676,NaN,NaN
26.27003034,NaN,NaN,NaN,NaN,165.236484375,13.7113857999034,NaN,NaN,NaN,NaN
26.27076776,NaN,NaN,115.752609375,4.84112957260584,NaN,NaN,NaN,NaN,NaN,NaN
26.2712051,96.009859375,3.09013840409568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.35124838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.989609375,8.9007898008896
26.35188766,NaN,NaN,NaN,NaN,NaN,NaN,146.04834375,14.0679641507776,NaN,NaN
26.35266204,NaN,NaN,NaN,NaN,165.181125,13.6732889396847,NaN,NaN,NaN,NaN
26.35335818,NaN,NaN,115.771640625,4.8583668319467,NaN,NaN,NaN,NaN,NaN,NaN
26.35384368,95.9882578125,3.06694382718069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.43383708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.9415,8.85985562693665
26.43448102,NaN,NaN,NaN,NaN,NaN,NaN,146.028765625,14.0526730711029,NaN,NaN
26.43525942,NaN,NaN,NaN,NaN,165.224421875,13.7030847058902,NaN,NaN,NaN,NaN
26.43596284,NaN,NaN,115.7196640625,4.81128986708842,NaN,NaN,NaN,NaN,NaN,NaN
26.43644646,95.991484375,3.07040833360597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.51643288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.9130390625,8.83563945355071
26.5170927,NaN,NaN,NaN,NaN,NaN,NaN,145.97578125,14.0112907477375,NaN,NaN
26.5178894,NaN,NaN,NaN,NaN,165.177953125,13.6711061390569,NaN,NaN,NaN,NaN
26.51855042,NaN,NaN,115.7115546875,4.80394492653184,NaN,NaN,NaN,NaN,NaN,NaN
26.51904784,95.9750078125,3.05271670152145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.59906184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.9111328125,8.83401750836647
26.59968576,NaN,NaN,NaN,NaN,NaN,NaN,146.003125,14.0326470042664,NaN,NaN
26.60048806,NaN,NaN,NaN,NaN,165.1726875,13.6674824749604,NaN,NaN,NaN,NaN
26.60114812,NaN,NaN,115.6674375,4.7639864686099,NaN,NaN,NaN,NaN,NaN,NaN
26.60166292,95.962359375,3.03913550078896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.68167826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.9061015625,8.8297366366507
26.68229366,NaN,NaN,NaN,NaN,NaN,NaN,145.95509375,13.9951332142264,NaN,NaN
26.68311328,NaN,NaN,NaN,NaN,165.20340625,13.6886223076418,NaN,NaN,NaN,NaN
26.68377368,NaN,NaN,115.6039609375,4.70649355722053,NaN,NaN,NaN,NaN,NaN,NaN
26.68427828,95.8871484375,2.95837810767485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.76429466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.841921875,8.77512893300933
26.76491954,NaN,NaN,NaN,NaN,NaN,NaN,145.9385,13.9821730174072,NaN,NaN
26.76572272,NaN,NaN,NaN,NaN,165.1416875,13.6461490934549,NaN,NaN,NaN,NaN
26.7663918,NaN,NaN,115.5482578125,4.65604131621052,NaN,NaN,NaN,NaN,NaN,NaN
26.76688558,95.870015625,2.9399818302157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.84690692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.817359375,8.75422977047148
26.84751314,NaN,NaN,NaN,NaN,NaN,NaN,145.88875,13.9433168340997,NaN,NaN
26.84834564,NaN,NaN,NaN,NaN,165.123,13.6332888493619,NaN,NaN,NaN,NaN
26.84900634,NaN,NaN,115.4873046875,4.60083396917545,NaN,NaN,NaN,NaN,NaN,NaN
26.84947654,95.8321171875,2.89928855983069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.92949984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.7980625,8.73781089913927
26.93011312,NaN,NaN,NaN,NaN,NaN,NaN,145.84365625,13.9080973161898,NaN,NaN
26.9309501,NaN,NaN,NaN,NaN,165.037828125,13.5746758137841,NaN,NaN,NaN,NaN
26.93163658,NaN,NaN,115.450484375,4.5674845425443,NaN,NaN,NaN,NaN,NaN,NaN
26.93207672,95.8436875,2.91171212887629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.01211146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.7269921875,8.67734026249587
27.01272504,NaN,NaN,NaN,NaN,NaN,NaN,145.7979375,13.8723896552734,NaN,NaN
27.01358984,NaN,NaN,NaN,NaN,165.034375,13.5722994643321,NaN,NaN,NaN,NaN
27.01423996,NaN,NaN,115.423515625,4.54305801576077,NaN,NaN,NaN,NaN,NaN,NaN
27.01470142,95.7572109375,2.81885832349767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.09473138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6956953125,8.65071111328257
27.09535802,NaN,NaN,NaN,NaN,NaN,NaN,145.7976875,13.8721943980709,NaN,NaN
27.09618642,NaN,NaN,NaN,NaN,165.02440625,13.5654392337875,NaN,NaN,NaN,NaN
27.09683884,NaN,NaN,115.3920859375,4.51459106406607,NaN,NaN,NaN,NaN,NaN,NaN
27.09729148,95.7598046875,2.82164335045454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.17733304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6377265625,8.60138802612262
27.17797434,NaN,NaN,NaN,NaN,NaN,NaN,145.775015625,13.8544870105146,NaN,NaN
27.17878822,NaN,NaN,NaN,NaN,164.930609375,13.500890700936,NaN,NaN,NaN,NaN
27.1794611,NaN,NaN,115.3446484375,4.47162528462529,NaN,NaN,NaN,NaN,NaN,NaN
27.17989866,95.7375390625,2.79773573952953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.2599271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.639546875,8.60293685082723
27.26056938,NaN,NaN,NaN,NaN,NaN,NaN,145.747078125,13.8326670181296,NaN,NaN
27.26140682,NaN,NaN,NaN,NaN,164.92596875,13.4976971453377,NaN,NaN,NaN,NaN
27.26210826,NaN,NaN,115.339140625,4.46663666892935,NaN,NaN,NaN,NaN,NaN,NaN
27.26252322,95.6867578125,2.74320960934965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.34254136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.6248515625,8.5904332488127
27.34317472,NaN,NaN,NaN,NaN,NaN,NaN,145.759359375,13.8422590282049,NaN,NaN
27.34402922,NaN,NaN,NaN,NaN,164.915046875,13.4901809993334,NaN,NaN,NaN,NaN
27.34473854,NaN,NaN,115.292765625,4.4246332323746,NaN,NaN,NaN,NaN,NaN,NaN
27.34512198,95.613109375,2.66412994331799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.42515422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.5865703125,8.55786139880142
27.42578812,NaN,NaN,NaN,NaN,NaN,NaN,145.705109375,13.7998882152515,NaN,NaN
27.42662658,NaN,NaN,NaN,NaN,164.93596875,13.5045788813072,NaN,NaN,NaN,NaN
27.42733152,NaN,NaN,115.2802421875,4.41329032321064,NaN,NaN,NaN,NaN,NaN,NaN
27.42773244,95.5923515625,2.64184133902754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50778342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.5897890625,8.5606000931289
27.50838106,NaN,NaN,NaN,NaN,NaN,NaN,145.6035,13.7205283659901,NaN,NaN
27.50922882,NaN,NaN,NaN,NaN,164.9345625,13.5036111371864,NaN,NaN,NaN,NaN
27.50994386,NaN,NaN,115.25275,4.38838970103475,NaN,NaN,NaN,NaN,NaN,NaN
27.5103551,95.5946484375,2.64430759783876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.59038466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.499140625,8.48347128176544
27.59100448,NaN,NaN,NaN,NaN,NaN,NaN,145.56134375,13.6876031202101,NaN,NaN
27.59184506,NaN,NaN,NaN,NaN,164.90796875,13.4853100205925,NaN,NaN,NaN,NaN
27.59254296,NaN,NaN,115.23715625,4.37426590397219,NaN,NaN,NaN,NaN,NaN,NaN
27.5929604,95.5446796875,2.59065388574175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.67298816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.43796875,8.43142279491067
27.67362408,NaN,NaN,NaN,NaN,NaN,NaN,145.561890625,13.6880302453407,NaN,NaN
27.67445624,NaN,NaN,NaN,NaN,164.840171875,13.4386540012617,NaN,NaN,NaN,NaN
27.67515334,NaN,NaN,115.1842890625,4.3263822693418,NaN,NaN,NaN,NaN,NaN,NaN
27.67557506,95.5271484375,2.57182978787658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75557938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.4032421875,8.40187547382901
27.75625356,NaN,NaN,NaN,NaN,NaN,NaN,145.612453125,13.7275210145564,NaN,NaN
27.75708448,NaN,NaN,NaN,NaN,164.8275625,13.4299765623127,NaN,NaN,NaN,NaN
27.75775412,NaN,NaN,115.028,4.18482587643787,NaN,NaN,NaN,NaN,NaN,NaN
27.75819234,95.4558125,2.49523315792696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.83817916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.36865625,8.37244780444127
27.83884138,NaN,NaN,NaN,NaN,NaN,NaN,145.55890625,13.6856993624852,NaN,NaN
27.83968676,NaN,NaN,NaN,NaN,164.72784375,13.3613527514417,NaN,NaN,NaN,NaN
27.8403844,NaN,NaN,115.124625,4.2723424706611,NaN,NaN,NaN,NaN,NaN,NaN
27.84080402,95.38746875,2.42184937534027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.92077458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.3539375,8.35992426047774
27.92145424,NaN,NaN,NaN,NaN,NaN,NaN,145.576703125,13.6995992345918,NaN,NaN
27.92232436,NaN,NaN,NaN,NaN,164.711625,13.3501914359162,NaN,NaN,NaN,NaN
27.92299396,NaN,NaN,115.0467890625,4.20184377820912,NaN,NaN,NaN,NaN,NaN,NaN
27.9233892,95.3102890625,2.33897804610227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00337904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.329453125,8.33909157110318
28.00407258,NaN,NaN,NaN,NaN,NaN,NaN,145.53240625,13.6650020990149,NaN,NaN
28.00493526,NaN,NaN,NaN,NaN,164.709140625,13.3484817546362,NaN,NaN,NaN,NaN
28.00560212,NaN,NaN,114.9858515625,4.14665058327532,NaN,NaN,NaN,NaN,NaN,NaN
28.00599518,95.3031171875,2.33127727879379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.08600546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.3201171875,8.33114802809022
28.08665642,NaN,NaN,NaN,NaN,NaN,NaN,145.4880625,13.6303683527126,NaN,NaN
28.0875233,NaN,NaN,NaN,NaN,164.626046875,13.2912988298146,NaN,NaN,NaN,NaN
28.08821668,NaN,NaN,114.89875,4.06775969477315,NaN,NaN,NaN,NaN,NaN,NaN
28.08860816,95.278515625,2.30486146588049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.16860642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.24828125,8.2700259544466
28.1692757,NaN,NaN,NaN,NaN,NaN,NaN,145.432328125,13.5868382001191,NaN,NaN
28.17012574,NaN,NaN,NaN,NaN,164.55878125,13.2450084027072,NaN,NaN,NaN,NaN
