Time_s,Sensor_negDegPLA,Sensor_negDegTPU,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
25396.05150292,73.474578125,NaN,NaN,NaN,NaN,NaN
25413,NaN,NaN,14.096,14.033,29.959,30
25430.82007116,NaN,112.866578125,NaN,NaN,NaN,NaN
25448.89927222,NaN,112.9434296875,NaN,NaN,NaN,NaN
25465.78637176,73.4190546875,NaN,NaN,NaN,NaN,NaN
25483.8657596,73.3288125,NaN,NaN,NaN,NaN,NaN
25501,NaN,NaN,13.616,13.544,29.935,30
25518.63349316,NaN,112.3070390625,NaN,NaN,NaN,NaN
25537,NaN,NaN,13.414,13.344,30.086,30
25554.79193286,NaN,112.5185859375,NaN,NaN,NaN,NaN
25572.87117334,NaN,112.397015625,NaN,NaN,NaN,NaN
25589.75946248,72.60709375,NaN,NaN,NaN,NaN,NaN
25607.83889958,72.6020234375,NaN,NaN,NaN,NaN,NaN
25624.5260351,NaN,111.8641875,NaN,NaN,NaN,NaN
25641.41498532,72.410640625,NaN,NaN,NaN,NaN,NaN
25659.4943872,72.3187578125,NaN,NaN,NaN,NaN,NaN
25677.5737918,72.3098046875,NaN,NaN,NaN,NaN,NaN
25695,NaN,NaN,12.512,12.467,29.325,30
25712.3394383,NaN,111.72184375,NaN,NaN,NaN,NaN
25730,NaN,NaN,12.321,12.272,28.942,30
25747.30866212,71.990046875,NaN,NaN,NaN,NaN,NaN
25763.9942924,NaN,111.4270546875,NaN,NaN,NaN,NaN
25782.07350002,NaN,111.3623828125,NaN,NaN,NaN,NaN
25800.15269938,NaN,111.294828125,NaN,NaN,NaN,NaN
25817.0435822,71.56534375,NaN,NaN,NaN,NaN,NaN
25836.31124694,NaN,111.1559375,NaN,NaN,NaN,NaN
25853.20237202,71.3441796875,NaN,NaN,NaN,NaN,NaN
25871.28180444,71.306890625,NaN,NaN,NaN,NaN,NaN
25887.96619696,NaN,110.97578125,NaN,NaN,NaN,NaN
25906.04546142,NaN,110.8627109375,NaN,NaN,NaN,NaN
25924,NaN,NaN,11.303,11.194,29.356,30
25941.01671156,71.0424375,NaN,NaN,NaN,NaN,NaN
25959.09613052,70.8173671875,NaN,NaN,NaN,NaN,NaN
25976,NaN,NaN,11.06,10.906,29.696,30
25993.85875738,NaN,110.481765625,NaN,NaN,NaN,NaN
26011.93795514,NaN,110.4107734375,NaN,NaN,NaN,NaN
26030.01722596,NaN,110.3216875,NaN,NaN,NaN,NaN
26048,NaN,NaN,10.671,10.506,29.959,30
26063.59287454,NaN,110.2397421875,NaN,NaN,NaN,NaN
26083,NaN,NaN,10.475,10.311,30.334,30
26099.75136958,NaN,110.0658203125,NaN,NaN,NaN,NaN
26117.83059048,NaN,109.9971328125,NaN,NaN,NaN,NaN
26134,NaN,NaN,10.176,10.028,30.364,30
26152.80426074,70.335421875,NaN,NaN,NaN,NaN,NaN
26170,NaN,NaN,9.964,9.828,30.477,30
26186.3803919,70.1617734375,NaN,NaN,NaN,NaN,NaN
26205.64386266,NaN,109.5503359375,NaN,NaN,NaN,NaN
26222.5392186,70.075359375,NaN,NaN,NaN,NaN,NaN
26240.6186653,70.0200078125,NaN,NaN,NaN,NaN,NaN
26257,NaN,NaN,9.465,9.344,30.289,30
26275.37798614,NaN,108.9210625,NaN,NaN,NaN,NaN
26293,NaN,NaN,9.251,9.144,30.367,30
26310.35358114,69.7257578125,NaN,NaN,NaN,NaN,NaN
26329,NaN,NaN,9.048,8.944,30.432,30
26346.5124185,69.7104453125,NaN,NaN,NaN,NaN,NaN
26363.19135088,NaN,108.6067890625,NaN,NaN,NaN,NaN
26380.08849466,69.401984375,NaN,NaN,NaN,NaN,NaN
26399.34982842,NaN,108.8268984375,NaN,NaN,NaN,NaN
26416.24738272,69.3224296875,NaN,NaN,NaN,NaN,NaN
26432.92551116,NaN,108.579515625,NaN,NaN,NaN,NaN
26451.00467286,NaN,108.6097265625,NaN,NaN,NaN,NaN
26469.0839982,NaN,108.3528515625,NaN,NaN,NaN,NaN
26485.98223986,69.0034296875,NaN,NaN,NaN,NaN,NaN
26502.65957438,NaN,108.0487578125,NaN,NaN,NaN,NaN
26522,NaN,NaN,7.951,7.872,30.767,30
26538.81799922,NaN,107.9806875,NaN,NaN,NaN,NaN
26556.8971797,NaN,107.9701484375,NaN,NaN,NaN,NaN
26574.97639232,NaN,108.1796171875,NaN,NaN,NaN,NaN
26593.05558976,NaN,107.997234375,NaN,NaN,NaN,NaN
26609,NaN,NaN,7.462,7.389,30.945,30
26626.63129912,NaN,107.9531171875,NaN,NaN,NaN,NaN
26645,NaN,NaN,7.251,7.189,30.828,30
26662.78976986,NaN,107.5098515625,NaN,NaN,NaN,NaN
26679.69029898,68.18475,NaN,NaN,NaN,NaN,NaN
26697.76971976,68.0425703125,NaN,NaN,NaN,NaN,NaN
26715.8491492,67.993984375,NaN,NaN,NaN,NaN,NaN
26732,NaN,NaN,6.765,6.706,30.708,30
26749.4251385,68.0308984375,NaN,NaN,NaN,NaN,NaN
26768,NaN,NaN,6.561,6.506,30.911,30
26784.17860052,NaN,107.345578125,NaN,NaN,NaN,NaN
26802.25783494,NaN,107.262515625,NaN,NaN,NaN,NaN
26820.33701164,NaN,107.1732890625,NaN,NaN,NaN,NaN
26838.41624482,NaN,107.1498125,NaN,NaN,NaN,NaN
26855,NaN,NaN,6.094,6.022,31.057,30
26871.99194582,NaN,107.0268203125,NaN,NaN,NaN,NaN
26891,NaN,NaN,5.898,5.822,31.06,30
26906.97450304,67.5532890625,NaN,NaN,NaN,NaN,NaN
26925.05390956,67.373,NaN,NaN,NaN,NaN,NaN
26943.1332772,67.3228671875,NaN,NaN,NaN,NaN,NaN
26961.21265562,67.184421875,NaN,NaN,NaN,NaN,NaN
26977.88448396,NaN,106.6237109375,NaN,NaN,NaN,NaN
26994.788704,67.1085078125,NaN,NaN,NaN,NaN,NaN
27013,NaN,NaN,5.218,5.144,31.237,30
27030.94760806,66.826640625,NaN,NaN,NaN,NaN,NaN
27049,NaN,NaN,5.011,4.944,31.237,30
27067.10641042,66.77125,NaN,NaN,NaN,NaN,NaN
27084,NaN,NaN,4.824,4.75,31.237,30
27100.68247336,66.64334375,NaN,NaN,NaN,NaN,NaN
27118.76191752,66.5967109375,NaN,NaN,NaN,NaN,NaN
27136.84130904,66.553984375,NaN,NaN,NaN,NaN,NaN
27153.51096244,NaN,106.0208671875,NaN,NaN,NaN,NaN
27171.59012144,NaN,105.958828125,NaN,NaN,NaN,NaN
27189.66932776,NaN,105.8906171875,NaN,NaN,NaN,NaN
27206.57617198,66.400796875,NaN,NaN,NaN,NaN,NaN
27223.24498436,NaN,105.8088046875,NaN,NaN,NaN,NaN
27241.32418732,NaN,105.719140625,NaN,NaN,NaN,NaN
27259.40338958,NaN,105.6592890625,NaN,NaN,NaN,NaN
27276.31111674,66.12153125,NaN,NaN,NaN,NaN,NaN
27294.3905631,65.9767578125,NaN,NaN,NaN,NaN,NaN
27312.46999442,65.9595703125,NaN,NaN,NaN,NaN,NaN
27330,NaN,NaN,3.497,3.383,31.237,30
27347.2166192,NaN,105.2901328125,NaN,NaN,NaN,NaN
27365.2958572,NaN,105.2013671875,NaN,NaN,NaN,NaN
27383.37510042,NaN,105.1268671875,NaN,NaN,NaN,NaN
27400.28429384,65.6087265625,NaN,NaN,NaN,NaN,NaN
27417,NaN,NaN,3.018,2.9,31.237,30
27436.44310498,65.49240234375,NaN,NaN,NaN,NaN,NaN
27453,NaN,NaN,2.813,2.706,31.237,30
27470.01918092,65.36665625,NaN,NaN,NaN,NaN,NaN
27488.09861382,65.36641796875,NaN,NaN,NaN,NaN,NaN
27505,NaN,NaN,2.528,2.411,31.237,30
27522.84331276,NaN,104.5120703125,NaN,NaN,NaN,NaN
27540,NaN,NaN,2.306,2.217,31.237,30
27559.0017228,NaN,104.40190625,NaN,NaN,NaN,NaN
27576,NaN,NaN,2.103,2.017,31.237,30
27593.99235466,65.02229296875,NaN,NaN,NaN,NaN,NaN
27611,NaN,NaN,1.779,1.822,0,30
27628.73587254,NaN,104.3789453125,NaN,NaN,NaN,NaN
27646.8150747,NaN,104.3050390625,NaN,NaN,NaN,NaN
27663.72733092,64.91924609375,NaN,NaN,NaN,NaN,NaN
27681.80673162,64.93733203125,NaN,NaN,NaN,NaN,NaN
27699,NaN,NaN,1.551,1.339,0,30
27716.54920866,NaN,104.2176875,NaN,NaN,NaN,NaN
27734,NaN,NaN,1.819,1.133,0,30
27752.70760226,NaN,104.2223515625,NaN,NaN,NaN,NaN
27770,NaN,NaN,2.095,0.939,0,30
27787.70050492,64.72227734375,NaN,NaN,NaN,NaN,NaN
27805,NaN,NaN,2.362,0.744,0,30
27822.44166058,NaN,103.5105859375,NaN,NaN,NaN,NaN
27840.5208109,NaN,103.4898359375,NaN,NaN,NaN,NaN
27857.43536358,64.54637109375,NaN,NaN,NaN,NaN,NaN
27875.51479378,64.5683125,NaN,NaN,NaN,NaN,NaN
27892.17570678,NaN,102.9076328125,NaN,NaN,NaN,NaN
27910.25495822,NaN,102.7328828125,NaN,NaN,NaN,NaN
27927.17023766,64.55998046875,NaN,NaN,NaN,NaN,NaN
27945.24967924,64.53934375,NaN,NaN,NaN,NaN,NaN
27963.32910948,64.513703125,NaN,NaN,NaN,NaN,NaN
27980,NaN,NaN,2.291,-0.228,0,30
27999.48802126,64.4528671875,NaN,NaN,NaN,NaN,NaN
28016.14735712,NaN,101.5855703125,NaN,NaN,NaN,NaN
28034.2266045,NaN,101.405859375,NaN,NaN,NaN,NaN
28051.14352822,64.268859375,NaN,NaN,NaN,NaN,NaN
28070.38502754,NaN,101.1714453125,NaN,NaN,NaN,NaN
28087.30236212,64.2419609375,NaN,NaN,NaN,NaN,NaN
28105.38181754,64.20614453125,NaN,NaN,NaN,NaN,NaN
28122.0399436,NaN,100.854578125,NaN,NaN,NaN,NaN
28140.1191748,NaN,100.7849140625,NaN,NaN,NaN,NaN
28158.19842774,NaN,100.6775078125,NaN,NaN,NaN,NaN
28174,NaN,NaN,0.819,-1.306,0,30
28193.19621454,64.0525234375,NaN,NaN,NaN,NaN,NaN
28210,NaN,NaN,0.479,-1.506,0,30
28226.7723301,64.0323046875,NaN,NaN,NaN,NaN,NaN
28245,NaN,NaN,0.14,-1.7,0,30
28262.9311786,63.88527734375,NaN,NaN,NaN,NaN,NaN
28281,NaN,NaN,-0.207,-1.9,0,30
28297.6666189,NaN,100.069078125,NaN,NaN,NaN,NaN
28317,NaN,NaN,-0.558,-2.1,0,30
28333.82498666,NaN,99.9437265625,NaN,NaN,NaN,NaN
28350.74551236,63.78582421875,NaN,NaN,NaN,NaN,NaN
28368.82494642,63.615234375,NaN,NaN,NaN,NaN,NaN
28386.90434366,63.5205625,NaN,NaN,NaN,NaN,NaN
28404,NaN,NaN,-1.425,-2.583,0,30
28420.48041192,63.360984375,NaN,NaN,NaN,NaN,NaN
28439.71749422,NaN,99.717109375,NaN,NaN,NaN,NaN
28456.6392573,63.11448046875,NaN,NaN,NaN,NaN,NaN
28473.29318826,NaN,99.584765625,NaN,NaN,NaN,NaN
28491.372368,NaN,99.4582734375,NaN,NaN,NaN,NaN
28509.451547,NaN,99.4058203125,NaN,NaN,NaN,NaN
28526.37419248,63.0167265625,NaN,NaN,NaN,NaN,NaN
28543.0272914,NaN,99.3294296875,NaN,NaN,NaN,NaN
28562,NaN,NaN,-2.963,-3.461,0,30
28579.18574834,NaN,99.2000078125,NaN,NaN,NaN,NaN
28597,NaN,NaN,-3.282,-3.656,0,30
28615.34417276,NaN,99.1003671875,NaN,NaN,NaN,NaN
28633,NaN,NaN,-3.59,-3.856,0,30
28648.91981038,NaN,98.9544921875,NaN,NaN,NaN,NaN
28666.99902566,NaN,98.9099765625,NaN,NaN,NaN,NaN
28685.07825096,NaN,98.88684375,NaN,NaN,NaN,NaN
28703.15746068,NaN,98.829953125,NaN,NaN,NaN,NaN
28720,NaN,NaN,-4.267,-4.339,0,30
28738.1617297,62.18685546875,NaN,NaN,NaN,NaN,NaN
28756,NaN,NaN,-4.541,-4.539,0,30
28772.89163386,NaN,98.603375,NaN,NaN,NaN,NaN
28790.9708627,NaN,98.524421875,NaN,NaN,NaN,NaN
28809.05007992,NaN,98.4281171875,NaN,NaN,NaN,NaN
28827,NaN,NaN,-5.0265,-4.933,0,30
28844.05540258,61.80367578125,NaN,NaN,NaN,NaN,NaN
28863,NaN,NaN,-5.261,-5.133,0,30
28880.21424258,61.47030859375,NaN,NaN,NaN,NaN,NaN
28898,NaN,NaN,-5.488,-5.328,0,30
28914.94250196,NaN,98.2338515625,NaN,NaN,NaN,NaN
28934,NaN,NaN,-5.72,-5.528,0,30
28949.94908146,61.25306640625,NaN,NaN,NaN,NaN,NaN
28968.02848176,61.26165625,NaN,NaN,NaN,NaN,NaN
28986.10789796,61.335921875,NaN,NaN,NaN,NaN,NaN
29004.1873022,61.330640625,NaN,NaN,NaN,NaN,NaN
29020.8349476,NaN,98.0840390625,NaN,NaN,NaN,NaN
29037.76333708,61.13259375,NaN,NaN,NaN,NaN,NaN
29056.99340442,NaN,97.96409375,NaN,NaN,NaN,NaN
29072.48990436,NaN,97.85809375,NaN,NaN,NaN,NaN
29090.56909964,NaN,97.83075,NaN,NaN,NaN,NaN
29108.64832662,NaN,97.822671875,NaN,NaN,NaN,NaN
29126.72756888,NaN,97.67765625,NaN,NaN,NaN,NaN
29143,NaN,NaN,-6.77,-6.689,0,30
29160.30321982,NaN,97.56228125,NaN,NaN,NaN,NaN
29179,NaN,NaN,-6.948,-6.889,0,30
29196.46164144,NaN,97.48446875,NaN,NaN,NaN,NaN
29214.54083604,NaN,97.48453125,NaN,NaN,NaN,NaN
29232.62009126,NaN,97.44590625,NaN,NaN,NaN,NaN
29249.55067044,60.3833203125,NaN,NaN,NaN,NaN,NaN
29266.19580448,NaN,97.3232265625,NaN,NaN,NaN,NaN
29284.27502852,NaN,97.2400546875,NaN,NaN,NaN,NaN
29302.3542664,NaN,97.221265625,NaN,NaN,NaN,NaN
29319.28553478,60.207328125,NaN,NaN,NaN,NaN,NaN
29337,NaN,NaN,-7.74,-7.767,0,30
29355.44433674,59.99729296875,NaN,NaN,NaN,NaN,NaN
29372.08833982,NaN,96.917046875,NaN,NaN,NaN,NaN
29389.02031752,59.975390625,NaN,NaN,NaN,NaN,NaN
29407.09971884,59.97771484375,NaN,NaN,NaN,NaN,NaN
29425.17910576,59.9239921875,NaN,NaN,NaN,NaN,NaN
29443.25851552,59.80031640625,NaN,NaN,NaN,NaN,NaN
29460,NaN,NaN,-8.409,-8.45,0,30
29479.41736828,59.60476953125,NaN,NaN,NaN,NaN,NaN
29496,NaN,NaN,-8.616,-8.65,0,30
29512.9934381,59.4668671875,NaN,NaN,NaN,NaN,NaN
29531.07282898,59.42380859375,NaN,NaN,NaN,NaN,NaN
29549,NaN,NaN,-8.89,-8.95,0,30
29565.79427966,NaN,96.5118203125,NaN,NaN,NaN,NaN
29583,NaN,NaN,-9.099,-9.133,0,30
29601.9527144,NaN,96.36721875,NaN,NaN,NaN,NaN
29618.88707448,59.08773046875,NaN,NaN,NaN,NaN,NaN
29635.5284337,NaN,96.3024375,NaN,NaN,NaN,NaN
29653.60766748,NaN,96.2540859375,NaN,NaN,NaN,NaN
29671.6868475,NaN,96.212140625,NaN,NaN,NaN,NaN
29689.76608634,NaN,96.1863828125,NaN,NaN,NaN,NaN
29706.7013687,59.14091796875,NaN,NaN,NaN,NaN,NaN
29725.92454,NaN,96.1064453125,NaN,NaN,NaN,NaN
29742,NaN,NaN,-9.957,-10.011,0,30
29759.50018008,NaN,95.9409609375,NaN,NaN,NaN,NaN
29777,NaN,NaN,-10.153,-10.211,0,30
29794.51559196,58.928125,NaN,NaN,NaN,NaN,NaN
29812.5950039,58.97606640625,NaN,NaN,NaN,NaN,NaN
29829.23431138,NaN,95.8282109375,NaN,NaN,NaN,NaN
29847.31356278,NaN,95.799546875,NaN,NaN,NaN,NaN
29864.25044042,58.50315625,NaN,NaN,NaN,NaN,NaN
29882.32984692,58.46917578125,NaN,NaN,NaN,NaN,NaN
29900,NaN,NaN,-10.849,-10.889,0,30
29917.04772354,NaN,95.5813828125,NaN,NaN,NaN,NaN
29935.12695094,NaN,95.53103125,NaN,NaN,NaN,NaN
29952.06466114,58.3040546875,NaN,NaN,NaN,NaN,NaN
29970.14404698,58.306578125,NaN,NaN,NaN,NaN,NaN
29988.22344302,58.26040625,NaN,NaN,NaN,NaN,NaN
30006.30285378,58.13030859375,NaN,NaN,NaN,NaN,NaN
30023,NaN,NaN,-11.526,-11.578,0,30
30041.01938808,NaN,95.1051328125,NaN,NaN,NaN,NaN
30058,NaN,NaN,-11.726,-11.772,0,30
30076.03774368,57.9058515625,NaN,NaN,NaN,NaN,NaN
30092.67417638,NaN,95.1446015625,NaN,NaN,NaN,NaN
30110.75334016,NaN,95.0912578125,NaN,NaN,NaN,NaN
30128.83251394,NaN,95.066328125,NaN,NaN,NaN,NaN
30145.77262912,57.8607109375,NaN,NaN,NaN,NaN,NaN
30163.85203074,57.82838671875,NaN,NaN,NaN,NaN,NaN
30181,NaN,NaN,-12.393,-12.456,0,30
30198.56639872,NaN,94.919078125,NaN,NaN,NaN,NaN
30215.50745528,57.6541640625,NaN,NaN,NaN,NaN,NaN
30233.58686418,57.636734375,NaN,NaN,NaN,NaN,NaN
30251.66623472,57.59898046875,NaN,NaN,NaN,NaN,NaN
30268.30038406,NaN,94.728046875,NaN,NaN,NaN,NaN
30286.37951936,NaN,94.696765625,NaN,NaN,NaN,NaN
30303.32161724,57.40916796875,NaN,NaN,NaN,NaN,NaN
30321.4010588,57.33771875,NaN,NaN,NaN,NaN,NaN
30338,NaN,NaN,-13.235,-13.328,0,30
30356.1131069,NaN,94.6217265625,NaN,NaN,NaN,NaN
30374.19225338,NaN,94.5753828125,NaN,NaN,NaN,NaN
30391.13587242,57.22838671875,NaN,NaN,NaN,NaN,NaN
30409.21526192,57.37446484375,NaN,NaN,NaN,NaN,NaN
30426,NaN,NaN,-13.696,-13.817,0,30
30443.92600126,NaN,94.464109375,NaN,NaN,NaN,NaN
30460.87062576,57.10371484375,NaN,NaN,NaN,NaN,NaN
30478.95001778,57.067546875,NaN,NaN,NaN,NaN,NaN
30497,NaN,NaN,-14.072,-14.211,0,30
30513.6598922,NaN,94.2683515625,NaN,NaN,NaN,NaN
30533,NaN,NaN,-14.286,-14.411,0,30
30549.81815798,NaN,94.208203125,NaN,NaN,NaN,NaN
30567.8973292,NaN,94.176515625,NaN,NaN,NaN,NaN
30584,NaN,NaN,-14.562,-14.694,0,30
30602.92311306,56.717234375,NaN,NaN,NaN,NaN,NaN
30620,NaN,NaN,-14.78,-14.894,0,30
30636.49914388,56.72730859375,NaN,NaN,NaN,NaN,NaN
30655.71047366,NaN,93.9785625,NaN,NaN,NaN,NaN
30672.65793044,56.56,NaN,NaN,NaN,NaN,NaN
30690.73736596,56.62777734375,NaN,NaN,NaN,NaN,NaN
30707,NaN,NaN,-15.295,-15.378,0,30
30725.44431288,NaN,93.8036015625,NaN,NaN,NaN,NaN
30743,NaN,NaN,-15.518,-15.578,0,30
30760.47221022,56.30858203125,NaN,NaN,NaN,NaN,NaN
30778.55158188,56.34550390625,NaN,NaN,NaN,NaN,NaN
30796.63104048,56.34268359375,NaN,NaN,NaN,NaN,NaN
30814,NaN,NaN,-15.944,-15.9725,0,30
30831.33648374,NaN,93.591265625,NaN,NaN,NaN,NaN
30850,NaN,NaN,-16.132,-16.172,0,30
30867.494874,NaN,93.548984375,NaN,NaN,NaN,NaN
30884.44530044,55.873859375,NaN,NaN,NaN,NaN,NaN
30902.52470908,55.90187109375,NaN,NaN,NaN,NaN,NaN
30920.60408156,55.79063671875,NaN,NaN,NaN,NaN,NaN
30937,NaN,NaN,-16.626,-16.656,0,30
30954.18010306,55.6658125,NaN,NaN,NaN,NaN,NaN
30973,NaN,NaN,-16.778,-16.856,0,30
30990.33886978,55.83616015625,NaN,NaN,NaN,NaN,NaN
31006.96247342,NaN,93.2685,NaN,NaN,NaN,NaN
31025.04156542,NaN,93.21759375,NaN,NaN,NaN,NaN
31043.12074056,NaN,93.1682578125,NaN,NaN,NaN,NaN
31060.07368636,55.81415625,NaN,NaN,NaN,NaN,NaN
31078.15310042,55.7196953125,NaN,NaN,NaN,NaN,NaN
31096.23251118,55.67930078125,NaN,NaN,NaN,NaN,NaN
31114,NaN,NaN,-17.618,-17.639,0,30
31130.93348522,NaN,93.0177734375,NaN,NaN,NaN,NaN
31149.01256996,NaN,92.993171875,NaN,NaN,NaN,NaN
31167,NaN,NaN,-17.897,-17.928,0,30
31182.58805742,NaN,92.9298515625,NaN,NaN,NaN,NaN
31200.66715168,NaN,92.909359375,NaN,NaN,NaN,NaN
31218.74627302,NaN,92.877046875,NaN,NaN,NaN,NaN
31235.70206424,55.637390625,NaN,NaN,NaN,NaN,NaN
31253,NaN,NaN,-18.371,-18.417,0,30
31271.8608733,55.595703125,NaN,NaN,NaN,NaN,NaN
31289,NaN,NaN,-18.551,-18.611,0,30
31305.43689688,55.45254296875,NaN,NaN,NaN,NaN,NaN
31323.51630686,55.4811015625,NaN,NaN,NaN,NaN,NaN
31341.59566588,55.425546875,NaN,NaN,NaN,NaN,NaN
31358.21358746,NaN,92.58446875,NaN,NaN,NaN,NaN
31376.29263612,NaN,92.5603828125,NaN,NaN,NaN,NaN
31394.37167616,NaN,92.449796875,NaN,NaN,NaN,NaN
31412.45076782,NaN,92.435234375,NaN,NaN,NaN,NaN
31428,NaN,NaN,-19.337,-19.383,0,30
31446.02625116,NaN,92.44909375,NaN,NaN,NaN,NaN
31464.10537386,NaN,92.435046875,NaN,NaN,NaN,NaN
31482.1844533,NaN,92.3929609375,NaN,NaN,NaN,NaN
31500,NaN,NaN,-19.765,-19.789,0,30
31518.34259094,NaN,92.3381875,NaN,NaN,NaN,NaN
31535.30363878,54.99787109375,NaN,NaN,NaN,NaN,NaN
31552,NaN,NaN,-20.056,-20,0,30
31569.99715328,NaN,92.2007734375,NaN,NaN,NaN,NaN
31588.07623936,NaN,92.17325,NaN,NaN,NaN,NaN
31605.03852926,54.79568359375,NaN,NaN,NaN,NaN,NaN
31623.11797008,54.76626171875,NaN,NaN,NaN,NaN,NaN
31641.19741168,54.77193359375,NaN,NaN,NaN,NaN,NaN
31657.80977268,NaN,92.1730703125,NaN,NaN,NaN,NaN
31675,NaN,NaN,-18.897,-20,0,30
31692.8529164,54.64020703125,NaN,NaN,NaN,NaN,NaN
31710.93231578,54.61869921875,NaN,NaN,NaN,NaN,NaN
31727.5433092,NaN,92.0969921875,NaN,NaN,NaN,NaN
31745.6223851,NaN,92.0536328125,NaN,NaN,NaN,NaN
31763.70144654,NaN,92.029703125,NaN,NaN,NaN,NaN
31780.6671961,54.49328125,NaN,NaN,NaN,NaN,NaN
31797.2768758,NaN,91.9965546875,NaN,NaN,NaN,NaN
31815.35594398,NaN,91.946078125,NaN,NaN,NaN,NaN
31833.43491698,NaN,91.9166328125,NaN,NaN,NaN,NaN
31850.40191742,54.5219296875,NaN,NaN,NaN,NaN,NaN
31868,NaN,NaN,-19.236,-20,0,30
31886.56074898,54.470390625,NaN,NaN,NaN,NaN,NaN
31903.16842662,NaN,91.7985625,NaN,NaN,NaN,NaN
31920.13677944,54.48414453125,NaN,NaN,NaN,NaN,NaN
31938.21618764,54.41769140625,NaN,NaN,NaN,NaN,NaN
31956,NaN,NaN,-19.51,-20,0,30
31972.90201614,NaN,91.7105,NaN,NaN,NaN,NaN
31990.98107372,NaN,91.6927421875,NaN,NaN,NaN,NaN
32007.95109092,54.17616015625,NaN,NaN,NaN,NaN,NaN
32026,NaN,NaN,-19.712,-20,0,30
32042.63554808,NaN,91.65178125,NaN,NaN,NaN,NaN
32060.71461454,NaN,91.6469921875,NaN,NaN,NaN,NaN
32078,NaN,NaN,-19.791,-20,0,30
32095.76540918,54.37729296875,NaN,NaN,NaN,NaN,NaN
32113,NaN,NaN,-19.91,-20,0,30
32130.44807004,NaN,91.5501484375,NaN,NaN,NaN,NaN
32148.52714318,NaN,91.536421875,NaN,NaN,NaN,NaN
32165.50026402,54.3248984375,NaN,NaN,NaN,NaN,NaN
32183.57966624,54.3206328125,NaN,NaN,NaN,NaN,NaN
32200.1815157,NaN,91.4730546875,NaN,NaN,NaN,NaN
32218.26057392,NaN,91.45046875,NaN,NaN,NaN,NaN
32235.23513626,54.2662578125,NaN,NaN,NaN,NaN,NaN
32253.3145408,54.216515625,NaN,NaN,NaN,NaN,NaN
32271,NaN,NaN,-20.091,-20,0,30
32287.99401814,NaN,91.4054453125,NaN,NaN,NaN,NaN
32306.07312162,NaN,91.4166953125,NaN,NaN,NaN,NaN
32324.15222554,NaN,91.380375,NaN,NaN,NaN,NaN
32342,NaN,NaN,-20.19,-20,0,30
32359.20819544,54.05183203125,NaN,NaN,NaN,NaN,NaN
32377.28760782,54.04160546875,NaN,NaN,NaN,NaN,NaN
32395.36695552,54.07281640625,NaN,NaN,NaN,NaN,NaN
32413.44635644,54.0066328125,NaN,NaN,NaN,NaN,NaN
32430.04391566,NaN,91.3023671875,NaN,NaN,NaN,NaN
32448.1229679,NaN,91.306328125,NaN,NaN,NaN,NaN
32465.10185816,53.8225234375,NaN,NaN,NaN,NaN,NaN
32483.18126538,53.80565625,NaN,NaN,NaN,NaN,NaN
32499.7774844,NaN,91.2358515625,NaN,NaN,NaN,NaN
32517.8565719,NaN,91.1893359375,NaN,NaN,NaN,NaN
32535.93564186,NaN,91.2030546875,NaN,NaN,NaN,NaN
32552.91614268,53.63160546875,NaN,NaN,NaN,NaN,NaN
32570.9955852,53.6165078125,NaN,NaN,NaN,NaN,NaN
32588,NaN,NaN,-20.189,-20,0,30
32605.66928024,NaN,91.147921875,NaN,NaN,NaN,NaN
32623.74834684,NaN,91.1291484375,NaN,NaN,NaN,NaN
32641.82741842,NaN,91.100625,NaN,NaN,NaN,NaN
32659,NaN,NaN,-20.206,-20,0,30
32676.88934908,53.6330078125,NaN,NaN,NaN,NaN,NaN
32694.96874446,53.6413359375,NaN,NaN,NaN,NaN,NaN
32711.56090966,NaN,91.079953125,NaN,NaN,NaN,NaN
32729.63998748,NaN,91.080078125,NaN,NaN,NaN,NaN
32745.1363269,NaN,91.0746015625,NaN,NaN,NaN,NaN
32764.70357518,53.5940390625,NaN,NaN,NaN,NaN,NaN
32781.29443878,NaN,91.068578125,NaN,NaN,NaN,NaN
32798.27961828,53.6098671875,NaN,NaN,NaN,NaN,NaN
32817,NaN,NaN,-20.14,-20,0,30
32834.43844894,53.575875,NaN,NaN,NaN,NaN,NaN
32852.51786748,53.5975625,NaN,NaN,NaN,NaN,NaN
32868.01451866,53.63083203125,NaN,NaN,NaN,NaN,NaN
32887.18613898,NaN,91.0665078125,NaN,NaN,NaN,NaN
32904.17331636,53.5951015625,NaN,NaN,NaN,NaN,NaN
32922.25274182,53.59048828125,NaN,NaN,NaN,NaN,NaN
32940.33218202,53.56084375,NaN,NaN,NaN,NaN,NaN
32958.41160962,53.61509375,NaN,NaN,NaN,NaN,NaN
32975,NaN,NaN,-20.063,-20,0,30
32991.98768494,53.7344765625,NaN,NaN,NaN,NaN,NaN
33010.06710568,53.67891015625,NaN,NaN,NaN,NaN,NaN
33028.14652068,53.5608046875,NaN,NaN,NaN,NaN,NaN
33044.7322462,NaN,90.945390625,NaN,NaN,NaN,NaN
33062.81132888,NaN,90.950140625,NaN,NaN,NaN,NaN
33080.89040604,NaN,90.9533203125,NaN,NaN,NaN,NaN
33097.88143642,53.58821875,NaN,NaN,NaN,NaN,NaN
33114.4658824,NaN,90.929125,NaN,NaN,NaN,NaN
33132.54496776,NaN,90.9381640625,NaN,NaN,NaN,NaN
