Time_s,PLAefter_40_2_Raw,PLAefter_40_2_DeltaPct,PLAefter_40_1_Raw,PLAefter_40_1_DeltaPct,PLAefter_20_6_Raw,PLAefter_20_6_DeltaPct
5.12210614,NaN,NaN,NaN,NaN,50.10730078125,35.1107821561279
5.12275414,49.777765625,34.3118916399013,NaN,NaN,NaN,NaN
5.12275926,NaN,NaN,50.5536953125,36.4306502921373,NaN,NaN
5.2047221,NaN,NaN,NaN,NaN,50.09578515625,35.0797310901852
5.20535694,49.79885546875,34.3687969021783,NaN,NaN,NaN,NaN
5.20536858,NaN,NaN,50.4683125,36.2002253437504,NaN,NaN
5.2873258,NaN,NaN,NaN,NaN,50.1459453125,35.2149843933635
5.28797804,49.84633984375,34.4969206969993,NaN,NaN,NaN,NaN
5.28800656,NaN,NaN,50.557703125,36.4414662861461,NaN,NaN
5.36994252,NaN,NaN,NaN,NaN,50.08640625,35.0544415347821
5.37061554,49.87175390625,34.5654936987356,NaN,NaN,NaN,NaN
5.3706474,NaN,NaN,50.544265625,36.4052021346935,NaN,NaN
5.45257896,NaN,NaN,NaN,NaN,50.02016796875,34.8758347080557
5.45323522,49.824203125,34.4371907245371,NaN,NaN,NaN,NaN
5.4532732,NaN,NaN,50.3991875,36.0136758018594,NaN,NaN
5.53519354,NaN,NaN,NaN,NaN,49.984375,34.7793215068235
5.53584666,49.74809765625,34.2318406180466,NaN,NaN,NaN,NaN
5.5359072,NaN,NaN,50.46417578125,36.1890614668934,NaN,NaN
5.61783516,NaN,NaN,NaN,NaN,49.97450390625,34.7527048027404
5.61846298,49.77884375,34.3148006697936,NaN,NaN,NaN,NaN
5.61853062,NaN,NaN,50.455984375,36.1669550931736,NaN,NaN
5.70044432,NaN,NaN,NaN,NaN,49.98152734375,34.7716430037461
5.70109054,49.7187265625,34.1525906334086,NaN,NaN,NaN,NaN
5.70115406,NaN,NaN,50.387796875,35.9829356083607,NaN,NaN
5.78303968,NaN,NaN,NaN,NaN,50.04929296875,34.9543682045511
5.78372526,49.69826171875,34.0973717652721,NaN,NaN,NaN,NaN
5.78380438,NaN,NaN,50.52571484375,36.3551386302608,NaN,NaN
5.86564346,NaN,NaN,NaN,NaN,49.977234375,34.7600673180369
5.86634678,49.837484375,34.4730266000218,NaN,NaN,NaN,NaN
5.8664099,NaN,NaN,50.45855078125,36.1738811244248,NaN,NaN
5.94826462,NaN,NaN,NaN,NaN,49.98966796875,34.793593621597
5.94898416,49.7416875,34.2145445381435,NaN,NaN,NaN,NaN
5.94904274,NaN,NaN,50.44124609375,36.1271804875251,NaN,NaN
6.03088452,NaN,NaN,NaN,NaN,50.0601875,34.9837445352546
6.0316068,49.851046875,34.5096213528696,NaN,NaN,NaN,NaN
6.03167,NaN,NaN,50.48619921875,36.2484967244195,NaN,NaN
6.11349084,NaN,NaN,NaN,NaN,49.989046875,34.7919188863579
6.11420134,49.8603984375,34.5348540251962,NaN,NaN,NaN,NaN
6.11429614,NaN,NaN,50.49034375,36.2596816850855,NaN,NaN
6.19609836,NaN,NaN,NaN,NaN,49.9908359375,34.7967429664806
6.19682574,49.73640625,34.2002945076567,NaN,NaN,NaN,NaN
6.19689908,NaN,NaN,50.41275390625,36.0502878361603,NaN,NaN
6.27873022,NaN,NaN,NaN,NaN,49.98578125,34.7831133601951
6.27946864,49.8580390625,34.528487887316,NaN,NaN,NaN,NaN
6.27953904,NaN,NaN,50.3993671875,36.0141607294661,NaN,NaN
6.3613413,NaN,NaN,NaN,NaN,49.92474609375,34.6185363909435
6.36210768,49.71212890625,34.1347886352634,NaN,NaN,NaN,NaN
6.3621537,NaN,NaN,50.32576953125,35.8155407069317,NaN,NaN
6.44396764,NaN,NaN,NaN,NaN,49.3606328125,33.097444943869
