Time_s,singleDog6_2_Raw,singleDog6_2_DeltaPct,singleDog2_2_Raw,singleDog2_2_DeltaPct
0,35.6000625,-0.0827854593606221,35.84524609375,-0.0611958045750872
0.08261228,35.668515625,0.109339079089331,NaN,NaN
0.08261398,NaN,NaN,35.835546875,-0.0882378374563714
0.16521132,35.66288671875,0.093540662066609,NaN,NaN
0.16522194,NaN,NaN,35.9033125,0.100696993967102
0.24784006,NaN,NaN,35.8760078125,0.0245698051470627
0.2478446,35.63940234375,0.0276280436483669,NaN,NaN
0.33043448,NaN,NaN,35.8728125,0.0156610726070426
0.33048412,35.5888671875,-0.114206877255942,NaN,NaN
0.41303158,NaN,NaN,35.8671953125,0
0.41310546,35.593890625,-0.100107804187769,NaN,NaN
0.49563518,NaN,NaN,35.90221484375,0.0976366591948046
0.49574604,35.65362109375,0.0675352178071058,NaN,NaN
0.57824508,NaN,NaN,35.8668515625,-0.000958396654670061
0.5783813,35.60305859375,-0.0743764476628884,NaN,NaN
0.66086544,NaN,NaN,35.7911171875,-0.212110605072843
0.6609832,35.60884375,-0.0581394902647861,NaN,NaN
0.743469,NaN,NaN,35.80576171875,-0.171280729409564
0.7436218,35.6648359375,0.0990114532493579,NaN,NaN
0.82610792,NaN,NaN,35.848546875,-0.0519930185160192
0.8262659,35.6437109375,0.0397207944992281,NaN,NaN
0.90871242,NaN,NaN,35.914890625,0.132977535835857
0.90887994,35.6800078125,0.141593723697865,NaN,NaN
0.99134662,NaN,NaN,35.88380078125,0.0462970929433494
0.9915117,35.62082421875,-0.0245144069832179,NaN,NaN
1.0739574,NaN,NaN,35.83063671875,-0.101927662398684
1.07411646,35.61359375,-0.0448078628535091,NaN,NaN
1.15658934,NaN,NaN,35.81575,-0.143432772068663
1.15671056,35.6757109375,0.129533863375164,NaN,NaN
1.23921068,NaN,NaN,35.88563671875,0.0514158023489817
1.23933776,35.62955859375,0,NaN,NaN
1.32184264,NaN,NaN,35.90289453125,0.0995316707619887
1.32197296,35.60872265625,-0.058479359055688,NaN,NaN
1.40445106,NaN,NaN,35.8781953125,0.0306686929495212
1.40458638,35.59387890625,-0.100140694715929,NaN,NaN
1.48706926,NaN,NaN,35.88784375,0.0575691445068304
1.48722108,35.6546328125,0.070374766737632,NaN,NaN
1.56969162,NaN,NaN,35.91563671875,0.135057692211348
1.56982828,35.6378515625,0.0232755304228221,NaN,NaN
1.65230292,NaN,NaN,35.8795859375,0.0345458430525334
1.65245838,35.61467578125,-0.0417709707540657,NaN,NaN
1.734925,NaN,NaN,35.8268984375,-0.112350226018255
1.73505958,35.67328515625,0.12272552404754,NaN,NaN
1.8175227,NaN,NaN,35.90628125,0.108974055984734
1.8176977,35.60077734375,-0.0807791371432907,NaN,NaN
1.90012708,NaN,NaN,35.8119453125,-0.154040480496522
1.90032906,35.5666484375,-0.176567318633674,NaN,NaN
1.98272052,NaN,NaN,35.9046640625,0.104465235359334
1.98292822,35.606921875,-0.0635335368818494,NaN,NaN
2.0653535,NaN,NaN,35.81133203125,-0.155750347255438
2.06553972,35.580109375,-0.138787065295479,NaN,NaN
2.14798072,NaN,NaN,35.85795703125,-0.0257569100943322
2.1481523,35.60171875,-0.0781369313816816,NaN,NaN
2.23059822,NaN,NaN,35.840046875,-0.0756915539770164
2.23079494,35.6414609375,0.033405813093878,NaN,NaN
2.31321198,NaN,NaN,35.8230390625,-0.123110406641167
2.31340864,35.65216015625,0.0634348652973908,NaN,NaN
2.39581156,NaN,NaN,35.82490625,-0.11790457026693
2.39603116,35.65007421875,0.0575803512861941,NaN,NaN
2.47840968,NaN,NaN,35.91786328125,0.141265488724567
2.47866022,35.64655078125,0.0476912658215814,NaN,NaN
2.56104782,NaN,NaN,35.81070703125,-0.157492886627569
2.56127042,35.57221875,-0.16093335425171,NaN,NaN
2.64364138,NaN,NaN,35.86855078125,0.00377913226330982
2.64385962,35.58478515625,-0.125663744562505,NaN,NaN
2.72625336,NaN,NaN,35.805328125,-0.17248961609897
2.72649126,35.682234375,0.147842924046896,NaN,NaN
2.8088801,NaN,NaN,35.893078125,0.0721629117484423
2.8091162,35.65611328125,0.0745299367942795,NaN,NaN
2.89149994,NaN,NaN,35.8228046875,-0.123763858905711
2.89174942,35.655484375,0.0727648117834113,NaN,NaN
2.97412852,NaN,NaN,35.9089140625,0.116314503089852
2.97436762,35.63628125,0.0188681996503448,NaN,NaN
3.05672636,NaN,NaN,35.89208203125,0.0693857396240949
3.05700084,35.61241796875,-0.0481078791781689,NaN,NaN
3.1393461,NaN,NaN,38.17058203125,6.42198727467059
3.13963554,36.022609375,1.10315927775471,NaN,NaN
3.22197282,NaN,NaN,43.4290234375,21.082853172979
3.22223632,37.38196484375,4.91840572593397,NaN,NaN
3.30458008,NaN,NaN,49.03856640625,36.7226123453251
3.30486588,44.333953125,24.430262048705,NaN,NaN
3.38719534,NaN,NaN,49.80906640625,38.8708148832901
3.38750082,50.5829296875,41.9690046240794,NaN,NaN
3.46981464,NaN,NaN,49.715609375,38.610250792801
3.47013002,50.62576953125,42.0892414314967,NaN,NaN
3.55243962,NaN,NaN,49.69520703125,38.5533677731719
3.55273814,50.670890625,42.2158809283944,NaN,NaN
3.6350563,NaN,NaN,49.542125,38.1265654265813
3.63537462,50.39568359375,41.4434688017443,NaN,NaN
3.71765902,NaN,NaN,49.5590859375,38.1738535887925
3.71800034,50.4274375,41.5325911695291,NaN,NaN
3.80026728,NaN,NaN,49.5213671875,38.0686913376843
3.80065044,50.39304296875,41.4360574694006,NaN,NaN
3.88287176,NaN,NaN,49.53341796875,38.1022896749532
3.8832557,50.3959609375,41.4442472109106,NaN,NaN
3.96547566,NaN,NaN,49.539453125,38.1191160707654
3.96588266,50.292859375,41.1548763442222,NaN,NaN
4.04809552,NaN,NaN,49.56439453125,38.1886542825846
4.04850886,50.27446484375,41.1032491785317,NaN,NaN
4.13071498,NaN,NaN,49.53408203125,38.1041411230361
4.13112008,50.260171875,41.0631336976946,NaN,NaN
4.2133369,NaN,NaN,49.60789453125,38.309935022885
4.21372218,50.295578125,41.1625069467536,NaN,NaN
4.29594314,NaN,NaN,49.53969921875,38.1198021956432
4.29634446,50.27168359375,41.0954431598501,NaN,NaN
4.37854672,NaN,NaN,49.5798828125,38.2318365864002
4.37894416,50.24918359375,41.0322933457967,NaN,NaN
4.46114954,NaN,NaN,49.60826171875,38.3109587647661
4.46156092,50.19369140625,40.8765457314837,NaN,NaN
4.54374984,NaN,NaN,49.57630859375,38.2218714393658
4.5441626,50.2384140625,41.0020669504242,NaN,NaN
4.62634642,NaN,NaN,49.5700078125,38.2043044643205
4.62679322,50.22810546875,40.9731342491591,NaN,NaN
4.70896976,NaN,NaN,49.526015625,38.0816514742645
4.70940166,50.2474765625,41.0275022921957,NaN,NaN
4.79155928,NaN,NaN,49.55402734375,38.1597499107493
4.79201006,50.2744296875,41.1031505069472,NaN,NaN
4.87416468,NaN,NaN,49.4972265625,38.0013857544357
4.87463032,50.23933203125,41.0046433751295,NaN,NaN
4.95676068,NaN,NaN,49.50900390625,38.0342217307293
4.9572454,50.2527265625,41.0422372488082,NaN,NaN
5.03934358,NaN,NaN,49.5320078125,38.0983580704949
5.03984802,50.15569140625,40.7698927121935,NaN,NaN
5.12194852,NaN,NaN,49.53445703125,38.1051866466594
5.12247178,50.2658203125,41.0789869322643,NaN,NaN
5.20458244,NaN,NaN,49.44846484375,37.8654350107961
5.20508704,50.22775390625,40.9721475333146,NaN,NaN
5.28720162,NaN,NaN,49.4915625,37.9855939913757
5.2877116,50.211078125,40.9253443117531,NaN,NaN
5.36979202,NaN,NaN,49.44581640625,37.8580510002067
5.3703395,50.25269140625,41.0421385772237,NaN,NaN
5.45240136,NaN,NaN,49.44424609375,37.8536728700342
5.4529445,50.25677734375,41.0536064080397,NaN,NaN
5.5350365,NaN,NaN,49.541046875,38.1235595461643
5.5355516,50.2289921875,40.9756229657894,NaN,NaN
5.61765262,NaN,NaN,49.4350234375,37.8279595234242
5.61815244,50.21268359375,40.92985031411,NaN,NaN
5.70026536,NaN,NaN,49.4341328125,37.8254764048189
5.7007838,50.12615234375,40.6869866542297,NaN,NaN
5.78287988,NaN,NaN,49.47855078125,37.9493164998221
5.78341336,50.11363671875,40.6518595701625,NaN,NaN
5.86548144,NaN,NaN,49.43748828125,37.834831663073
5.86601206,50.08888671875,40.5823947747037,NaN,NaN
5.94807668,NaN,NaN,49.4631484375,37.9063737951702
5.94863754,50.18429296875,40.8501675279052,NaN,NaN
6.03068464,NaN,NaN,49.46829296875,37.920717072377
6.03125102,50.13597265625,40.7145489168217,NaN,NaN
6.11328992,NaN,NaN,49.51003515625,38.0370969206933
6.11386518,50.19490625,40.8799553829022,NaN,NaN
6.19589488,NaN,NaN,49.5157265625,38.0529649198508
6.1964771,50.17682421875,40.8292052979624,NaN,NaN
6.27851362,NaN,NaN,49.516578125,38.0553391297453
6.27912506,50.1654140625,40.797180887051,NaN,NaN
6.36112236,NaN,NaN,49.49904296875,38.0064500094859
6.36176468,50.1358984375,40.7143406101434,NaN,NaN
6.44374204,NaN,NaN,48.32669921875,34.7378817822083
6.4443797,49.84260546875,39.8911674350442,NaN,NaN
6.52636672,NaN,NaN,42.975109375,19.8173121722256
6.5269883,43.44897265625,21.9464241801515,NaN,NaN
6.60896716,NaN,NaN,39.09120703125,8.98874776982187
6.6095776,38.81710546875,8.94635521967749,NaN,NaN
6.6916163,NaN,NaN,37.179328125,3.65830893959726
6.69217256,36.8204375,3.34239028843568,NaN,NaN
6.7742245,NaN,NaN,37.05213671875,3.30369128649721
6.77479726,36.6772421875,2.94048996142709,NaN,NaN
6.85681662,NaN,NaN,36.8557109375,2.75604383444917
6.85742388,36.4145234375,2.20312817427859,NaN,NaN
6.93943518,NaN,NaN,36.81337890625,2.63801946460042
6.94006138,36.4324609375,2.25347260937114,NaN,NaN
7.02205472,NaN,NaN,36.8150234375,2.64260452132335
7.02266084,36.31558203125,1.9254334450844,NaN,NaN
7.10465416,NaN,NaN,36.86462890625,2.78090769311528
7.1052615,36.394609375,2.14723620343758,NaN,NaN
7.1872682,NaN,NaN,36.77990625,2.54469559035165
7.18788622,36.28895703125,1.8507061651212,NaN,NaN
7.26988728,NaN,NaN,36.78787890625,2.56692385821741
7.27051028,36.2316875,1.68997015403841,NaN,NaN
7.3525062,NaN,NaN,36.7726796875,2.52454747886136
7.35310078,36.293828125,1.86437766132338,NaN,NaN
7.43510192,NaN,NaN,36.83102734375,2.68722442012101
7.43569788,36.27345703125,1.80720295988441,NaN,NaN
7.51771154,NaN,NaN,36.83875,2.70875567223792
7.51831268,36.2339375,1.69628513544376,NaN,NaN
7.60035134,NaN,NaN,36.7095078125,2.34842031182306
7.60091548,36.20767578125,1.62257746185331,NaN,NaN
7.68296584,NaN,NaN,36.7796953125,2.54410748331356
7.6835394,36.08032421875,1.26514512890731,NaN,NaN
7.76557508,NaN,NaN,36.79215625,2.57884936204543
7.76614532,36.0504765625,1.1813729537021,NaN,NaN
7.84819696,NaN,NaN,36.68637890625,2.28393546418308
7.84876294,36.14007421875,1.43284296844911,NaN,NaN
7.9308141,NaN,NaN,36.71304296875,2.35827655014669
7.9313819,36.1508046875,1.4629597287277,NaN,NaN
8.01341124,NaN,NaN,36.700609375,2.32361090751232
8.01399856,36.1436015625,1.44274301742311,NaN,NaN
8.09604034,NaN,NaN,36.69605078125,2.31090126096683
8.09660798,36.10884765625,1.34520067443125,NaN,NaN
8.17863598,NaN,NaN,36.7193671875,2.37590887041845
8.17922584,36.09927734375,1.3183400764398,NaN,NaN
8.26128208,NaN,NaN,36.619390625,2.0971679161037
8.26184408,35.98502734375,0.997679353968631,NaN,NaN
8.3438738,NaN,NaN,36.5927109375,2.02278326665579
8.34443152,36.01134375,1.07154051669047,NaN,NaN
8.42647468,NaN,NaN,36.61461328125,2.08384838077796
8.427046,36.041078125,1.15499475012353,NaN,NaN
8.5090983,NaN,NaN,36.6112578125,2.07449312252382
8.50968326,35.9193671875,0.813393724728434,NaN,NaN
8.59169562,NaN,NaN,36.64986328125,2.18212760136623
8.59228378,35.9964296875,1.02968183786132,NaN,NaN
8.67430414,NaN,NaN,36.66290234375,2.21848132901734
8.67492378,35.922546875,0.822318021367233,NaN,NaN
8.75690244,NaN,NaN,36.656453125,2.20050050087115
8.7575528,35.88406640625,0.714316490422777,NaN,NaN
8.83951734,NaN,NaN,36.6302578125,2.12746631943665
8.8401617,35.8825234375,0.709985904215985,NaN,NaN
8.92213516,NaN,NaN,36.55673828125,1.92248923491848
8.92277956,35.8990625,0.756405402948991,NaN,NaN
9.00474904,NaN,NaN,36.62853515625,2.12266344529222
9.00537844,35.89587890625,0.747470142800805,NaN,NaN
9.08736048,NaN,NaN,36.556921875,1.92300110585905
9.0880087,35.94041796875,0.87247607680026,NaN,NaN
9.1699807,NaN,NaN,36.62471875,2.11202306425112
9.17060358,35.9156484375,0.802956463794615,NaN,NaN
9.25257906,NaN,NaN,36.620625,2.10060943136365
9.2532241,35.85440625,0.631070563668001,NaN,NaN
9.3351894,NaN,NaN,36.6211484375,2.10206880808781
9.33585386,35.93889453125,0.8682003081404,NaN,NaN
9.41779096,NaN,NaN,36.57822265625,1.98238902583553
9.41847706,35.8359921875,0.57938858043055,NaN,NaN
9.50041228,NaN,NaN,36.5248828125,1.83367418129511
9.50107354,35.929296875,0.841262965583244,NaN,NaN
9.5830142,NaN,NaN,36.52316796875,1.82889308889282
9.58367316,35.85773046875,0.640400510154022,NaN,NaN
9.66563406,NaN,NaN,36.4679921875,1.67505953494674
9.66629246,35.89854296875,0.754947256200885,NaN,NaN
9.74826814,NaN,NaN,36.40828125,1.50858167968162
9.74889818,35.87043359375,0.676053842671674,NaN,NaN
9.83089006,NaN,NaN,36.385578125,1.44528393698891
9.83148608,35.932125,0.849200546377457,NaN,NaN
9.91350964,NaN,NaN,36.36277734375,1.38171392251928
9.91409718,35.88888671875,0.727845461002971,NaN,NaN
9.99610874,NaN,NaN,36.44504296875,1.61107566737624
9.9967125,35.8816796875,0.707617786188979,NaN,NaN
10.07872164,NaN,NaN,36.45808203125,1.64742939502736
10.07931914,35.96758203125,0.948716321058475,NaN,NaN
10.16132208,NaN,NaN,36.42733984375,1.56171823966058
10.16195184,35.99248828125,1.01861965689259,NaN,NaN
10.2439394,NaN,NaN,36.42587109375,1.55762327213606
10.24458364,35.924953125,0.829071543147944,NaN,NaN
10.32657684,NaN,NaN,36.498140625,1.75911527790997
10.32720258,35.97817578125,0.978449358508632,NaN,NaN
10.40917362,NaN,NaN,36.5559765625,1.92036551505869
10.40983758,35.997328125,1.03220344501971,NaN,NaN
10.49179,NaN,NaN,36.58935546875,2.01342800840165
10.49242488,35.98472265625,0.996824200236664,NaN,NaN
10.57439274,NaN,NaN,36.66990625,2.2380086608563
10.57502246,36.00303125,1.04821016872074,NaN,NaN
10.65701988,NaN,NaN,36.70555078125,2.33738785942324
10.657639,36.02010546875,1.0961316682394,NaN,NaN
10.739619,NaN,NaN,36.77812109375,2.53971846226999
10.74023328,36.0012734375,1.04327658949781,NaN,NaN
10.82224618,NaN,NaN,36.85115625,2.74334507877476
10.82283546,36.06300390625,1.21653292829746,NaN,NaN
10.9048576,NaN,NaN,36.9402421875,2.99172228453009
10.9054635,36.1427421875,1.44033104535856,NaN,NaN
10.9874694,NaN,NaN,37.00631640625,3.17594136877774
10.98809262,36.21258203125,1.63634762963994,NaN,NaN
11.07008704,NaN,NaN,37.1365625,3.53907568305908
11.07068214,36.1670625,1.50858985478504,NaN,NaN
11.15269312,NaN,NaN,37.15727734375,3.59682997237422
11.15328736,36.10819921875,1.34338073187347,NaN,NaN
11.2353144,NaN,NaN,37.2412421875,3.83092924614914
11.23589986,36.135296875,1.41943459647215,NaN,NaN
11.31792366,NaN,NaN,37.40913671875,4.29902977585933
11.31850214,36.1678515625,1.51080448368065,NaN,NaN
11.40053926,NaN,NaN,37.47021484375,4.46931943600099
11.40111298,36.18119921875,1.54826679524672,NaN,NaN
11.48316336,NaN,NaN,37.4852578125,4.51126018051401
11.48373018,36.269390625,1.79578994661539,NaN,NaN
11.5657565,NaN,NaN,37.5409921875,4.66665112902393
11.56634078,36.24187109375,1.7185520230032,NaN,NaN
11.64836194,NaN,NaN,37.65146875,4.97466674479051
11.64895634,36.18438671875,1.55721301890427,NaN,NaN
11.7309824,NaN,NaN,37.598828125,4.82790136617264
11.73157758,36.27436328125,1.80974649406156,NaN,NaN
11.81360212,NaN,NaN,37.753296875,5.2585699719952
11.81418496,36.271640625,1.80210492802074,NaN,NaN
11.89623126,NaN,NaN,37.70704296875,5.12961116758633
11.89681816,36.19690625,1.59235106648086,NaN,NaN
11.97882596,NaN,NaN,37.7727265625,5.31274116472637
11.97941854,36.2041484375,1.61267741287931,NaN,NaN
12.06141792,NaN,NaN,37.90296875,5.67586458813665
12.0620213,36.23116796875,1.6885120072903,NaN,NaN
12.14407088,NaN,NaN,37.90078515625,5.66977659120527
12.1446197,36.31472265625,1.92302147301985,NaN,NaN
12.22670022,NaN,NaN,38.15398046875,6.37570107259832
12.22722038,36.324828125,1.95138407179697,NaN,NaN
12.30931064,NaN,NaN,38.25909375,6.66876352237779
12.30984202,36.2772890625,1.81795816259039,NaN,NaN
12.39191516,NaN,NaN,38.4232265625,7.12637614324195
12.39245304,36.3080234375,1.90421905442582,NaN,NaN
12.4745366,NaN,NaN,38.3983203125,7.05693594926247
12.47507756,36.3560390625,2.03898251177729,NaN,NaN
12.55715508,NaN,NaN,38.45372265625,7.21140117373095
12.55767898,36.321640625,1.9424378481394,NaN,NaN
12.63975622,NaN,NaN,38.6267578125,7.69383408977694
12.64029484,36.3736328125,2.08836215804403,NaN,NaN
12.72236474,NaN,NaN,38.7433125,8.01879590093751
12.72292606,36.342171875,2.00006205346312,NaN,NaN
12.80498446,NaN,NaN,38.77015625,8.0936379669706
12.80553394,36.379984375,2.10618882430286,NaN,NaN
12.88760076,NaN,NaN,38.85125,8.3197324505048
12.88813946,36.3454453125,2.00924947432713,NaN,NaN
12.97020114,NaN,NaN,39.03870703125,8.84237446256273
12.97075068,36.3104375,1.9109945032253,NaN,NaN
13.05282732,NaN,NaN,39.29301171875,9.55139195134133
13.05334468,36.3380625,1.98852844159087,NaN,NaN
13.13542992,NaN,NaN,39.45795703125,10.0112698733893
13.13595786,36.32775,1.9595847768164,NaN,NaN
13.2180514,NaN,NaN,39.53546875,10.2273774281469
13.21858132,36.35846484375,2.04579085110491,NaN,NaN
13.3006757,NaN,NaN,39.646734375,10.5375929998708
13.30119454,36.4335078125,2.25641082988613,NaN,NaN
13.38330848,NaN,NaN,39.72783203125,10.7636983742761
13.38380098,36.4481484375,2.29750206305839,NaN,NaN
13.46589942,NaN,NaN,39.62617578125,10.4802743453987
13.466412,36.4228671875,2.22654623032339,NaN,NaN
13.54850936,NaN,NaN,39.86059375,11.1338464095303
13.5490201,36.45762109375,2.32408857331524,NaN,NaN
13.63113708,NaN,NaN,39.95211328125,11.3890086279659
13.63161506,36.45702734375,2.32242211988883,NaN,NaN
13.71376154,NaN,NaN,39.91564453125,11.2873314556019
13.71423258,36.473484375,2.36861138492476,NaN,NaN
13.79636418,NaN,NaN,40.05183984375,11.6670525665318
13.79687746,36.42880859375,2.24322172809686,NaN,NaN
13.87896276,NaN,NaN,40.24458203125,12.2044299271553
13.879486,36.45728125,2.32313474799881,NaN,NaN
13.96159562,NaN,NaN,40.22208984375,12.1417202915007
13.96211696,36.53801953125,2.5497395234623,NaN,NaN
14.04419432,NaN,NaN,40.4216796875,12.6981893491202
14.04473332,36.537640625,2.54867606305203,NaN,NaN
14.12679358,NaN,NaN,40.456640625,12.7956626452488
14.12735318,36.65128125,2.86762647805922,NaN,NaN
14.20942988,NaN,NaN,40.69276171875,13.4539831291694
14.20998236,36.6865234375,2.96653925972412,NaN,NaN
14.29204194,NaN,NaN,40.84379296875,13.8750677684453
14.2925947,36.676078125,2.93722283563057,NaN,NaN
14.37464566,NaN,NaN,40.9853828125,14.2698291723308
14.37521176,36.77768359375,3.22239467822484,NaN,NaN
14.45725236,NaN,NaN,41.080078125,14.5338456689511
14.45782528,36.90131640625,3.569389750237,NaN,NaN
14.5398752,NaN,NaN,41.3045859375,15.1597875931632
14.54041696,36.88281640625,3.51746656979311,NaN,NaN
14.6224616,NaN,NaN,41.52443359375,15.7727367081819
14.62304126,36.9855625,3.80583975712758,NaN,NaN
14.7050945,NaN,NaN,41.7049609375,16.2760583149513
14.70565286,36.96638671875,3.7520198895602,NaN,NaN
14.78772204,NaN,NaN,42.16913671875,17.570209634021
14.78828108,37.0422890625,3.96505184040594,NaN,NaN
14.87031398,NaN,NaN,41.9816953125,17.0476111854474
14.8708821,37.06616015625,4.03204984625323,NaN,NaN
14.9529278,NaN,NaN,42.3841015625,18.1695451601949
14.95348894,37.094015625,4.11023063167246,NaN,NaN
15.03555384,NaN,NaN,42.43912890625,18.3229648610401
15.03608822,37.0950859375,4.11323463324376,NaN,NaN
15.1181623,NaN,NaN,42.422921875,18.2777786369465
15.11870146,37.15893359375,4.29243319412966,NaN,NaN
15.20078196,NaN,NaN,42.616015625,18.8161361759669
15.20129886,37.198171875,4.40256164589466,NaN,NaN
15.28341128,NaN,NaN,42.73191015625,19.1392574299156
15.28391128,37.24230078125,4.52641641140877,NaN,NaN
15.36601936,NaN,NaN,42.87978125,19.5515313544911
15.36655358,37.24582421875,4.53630549687338,NaN,NaN
15.4486273,NaN,NaN,42.75927734375,19.2155588726729
15.4491708,37.38176171875,4.91783562344599,NaN,NaN
15.53124918,NaN,NaN,42.803015625,19.3375039561089
15.5317841,37.3764765625,4.90300199524909,NaN,NaN
15.6138764,NaN,NaN,42.909046875,19.6331257605912
15.6144075,37.50576171875,5.26586126534029,NaN,NaN
15.69650246,NaN,NaN,42.938890625,19.7163320156105
15.69701826,37.56193359375,5.42351653028609,NaN,NaN
15.77912252,NaN,NaN,42.93669921875,19.710222236937
15.77960996,37.695453125,5.79826024454985,NaN,NaN
15.86175376,NaN,NaN,42.99356640625,19.8687715380589
15.86221874,37.6999375,5.81084635332299,NaN,NaN
15.94438784,NaN,NaN,43.163125,20.3415115788474
15.94483288,37.75978515625,5.9788182805994,NaN,NaN
16.02700098,NaN,NaN,43.2663671875,20.6293573013816
16.02743866,37.895171875,6.35880255234885,NaN,NaN
16.10961758,NaN,NaN,43.32354296875,20.7887669813184
16.11005054,37.93781640625,6.47849118429693,NaN,NaN
16.19223604,NaN,NaN,43.355609375,20.8781701419799
16.19268874,37.91598046875,6.41720516683885,NaN,NaN
16.2748474,NaN,NaN,43.4381796875,21.1083813747808
16.27530648,38.06949609375,6.84807108564068,NaN,NaN
16.35746776,NaN,NaN,43.50613671875,21.297849858887
16.3579166,38.027125,6.7291498993495,NaN,NaN
16.44006132,NaN,NaN,43.63383203125,21.6538724343558
16.44051794,38.1362109375,7.03531686241466,NaN,NaN
16.52269204,NaN,NaN,43.628328125,21.63852719701
16.52312456,38.20799609375,7.23679327436939,NaN,NaN
16.60528554,NaN,NaN,43.71204296875,21.871929455036
16.6057533,38.294328125,7.47909779527116,NaN,NaN
16.68791268,NaN,NaN,44.04479296875,22.7996574167594
16.68835248,38.337046875,7.59899473389754,NaN,NaN
16.77054166,NaN,NaN,43.98179296875,22.6240094480485
16.77096824,38.3200703125,7.5513473221135,NaN,NaN
16.85314636,NaN,NaN,44.05041015625,22.8153184893665
16.85359888,38.53947265625,8.16713475369983,NaN,NaN
16.93576542,NaN,NaN,44.2428671875,23.3519008164015
16.93621522,38.50505078125,8.07052430900564,NaN,NaN
17.0183827,NaN,NaN,44.18933203125,23.2026414283072
17.01880954,38.62898828125,8.41837453474979,NaN,NaN
17.10099868,NaN,NaN,44.301796875,23.5162004974514
17.10141766,38.73210546875,8.70778925547576,NaN,NaN
17.18359984,NaN,NaN,44.31463671875,23.5519987906777
17.18403624,38.81126171875,8.92995380963863,NaN,NaN
17.2662225,NaN,NaN,44.3213984375,23.5708508885099
17.26665776,38.88229296875,9.1293142642822,NaN,NaN
17.34882504,NaN,NaN,44.4826875,24.0205349552309
17.34927428,38.85954296875,9.0654627856282,NaN,NaN
17.43144436,NaN,NaN,44.5857890625,24.3079886064063
17.43188708,38.91103515625,9.20998376633167,NaN,NaN
17.51406272,NaN,NaN,44.67384765625,24.5535015130687
17.5145154,39.15204296875,9.8864103683224,NaN,NaN
17.59669014,NaN,NaN,44.72918359375,24.7077815927289
17.59713486,39.081765625,9.68916587098999,NaN,NaN
17.67929366,NaN,NaN,44.915765625,25.2279840496658
17.67973428,39.21831640625,10.0724172685359,NaN,NaN
17.76188258,NaN,NaN,44.9862265625,25.4244335821316
17.7623566,39.4008984375,10.5848626606661,NaN,NaN
17.84451046,NaN,NaN,45.131984375,25.8308155454551
17.84497264,39.377875,10.5202437363552,NaN,NaN
17.92711022,NaN,NaN,45.2242421875,26.088036138524
17.92758496,39.46158203125,10.7551807789508,NaN,NaN
18.0097097,NaN,NaN,45.1769453125,25.9561694715379
18.01020674,39.6035,11.1534960383907,NaN,NaN
18.09233142,NaN,NaN,45.4162890625,26.6234749240961
18.09283858,39.7400625,11.5367803264648,NaN,NaN
18.17496028,NaN,NaN,45.56919921875,27.0497980723594
18.17544754,39.901640625,11.9902749286358,NaN,NaN
18.25757796,NaN,NaN,45.5327109375,26.9480664456401
18.25806782,40.0094921875,12.2929774227355,NaN,NaN
18.34018254,NaN,NaN,45.7436484375,27.5361734837348
18.3407093,40.111765625,12.5800240254345,NaN,NaN
18.4228075,NaN,NaN,46.03835546875,28.3578352520507
18.42331496,40.30676953125,13.1273333774066,NaN,NaN
18.50542338,NaN,NaN,46.2826953125,29.0390701287149
18.50591208,40.35234375,13.2552446413929,NaN,NaN
18.58803688,NaN,NaN,46.64559375,30.0508538334015
18.58851402,40.49275390625,13.6493279862105,NaN,NaN
18.67064606,NaN,NaN,46.6434296875,30.0448202908255
18.67113602,40.6285859375,14.0305620980298,NaN,NaN
18.75327636,NaN,NaN,46.90555859375,30.7756521943689
18.7537281,40.71514453125,14.2735025024758,NaN,NaN
18.83588588,NaN,NaN,47.2018203125,31.601648529373
18.83634472,41.07670703125,15.2882849310839,NaN,NaN
18.91848234,NaN,NaN,47.24624609375,31.7255104061184
18.91897904,41.26280078125,15.8105865181506,NaN,NaN
19.0010937,NaN,NaN,47.40462109375,32.1670698830168
19.00159168,41.48670703125,16.439014876057,NaN,NaN
19.08370166,NaN,NaN,47.7352265625,33.0888187565196
19.08419062,41.73828515625,17.1451087344416,NaN,NaN
19.16631432,NaN,NaN,47.73003515625,33.0743447888598
19.16678456,41.98390625,17.8344832410151,NaN,NaN
19.24893146,NaN,NaN,47.91082421875,33.5783960839913
19.24943232,42.34516796875,18.8484214794006,NaN,NaN
19.33155296,NaN,NaN,47.89680078125,33.539297856829
19.33202726,42.63387890625,19.6587344579921,NaN,NaN
19.41418132,NaN,NaN,48.17158984375,34.3054270735293
19.41463282,42.89119921875,20.3809446751715,NaN,NaN
19.49677596,NaN,NaN,48.12383203125,34.1722752837562
19.49724354,42.90015234375,20.4060730386803,NaN,NaN
19.57938596,NaN,NaN,48.232609375,34.4755533706048
19.57982926,43.27379296875,21.4547546383045,NaN,NaN
19.6620048,NaN,NaN,48.33742578125,34.7677881141825
19.66244674,43.4434921875,21.9310423764854,NaN,NaN
19.74462518,NaN,NaN,48.43490625,35.0395698018798
19.74504736,43.83640625,23.0338179314116,NaN,NaN
19.82722258,NaN,NaN,48.46261328125,35.1168187504207
19.82768608,44.42489453125,24.6855035106802,NaN,NaN
19.9098459,NaN,NaN,48.62123046875,35.5590534613257
19.91029814,44.86302734375,25.9151926502387,NaN,NaN
19.99247268,NaN,NaN,48.68351953125,35.7327192915009
