Time_s,Bridge_BridgeBatteriSp_nding_neg_deg,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
54099.104638,3633.473157883,NaN,NaN,NaN,NaN
54114.6010813,3634.343624115,NaN,NaN,NaN,NaN
54130.09754704,3586.968183517,NaN,NaN,NaN,NaN
54145.5939788,3631.452322006,NaN,NaN,NaN,NaN
54162,NaN,50.042,50,29.913,30
54178,NaN,50.042,50,29.995,30
54192.08329,3590.657949448,NaN,NaN,NaN,NaN
54208,NaN,50.015,50,30.017,30
54224,NaN,50.017,50,29.969,30
54241.155378,3634.395360947,NaN,NaN,NaN,NaN
54255,NaN,50.026,50,29.99,30
54270,NaN,50.028,50,29.953,30
54287.64476078,3633.088588715,NaN,NaN,NaN,NaN
54303.14116338,3634.053230286,NaN,NaN,NaN,NaN
54318.6376448,3590.195417404,NaN,NaN,NaN,NaN
54334.1340557,3630.450963974,NaN,NaN,NaN,NaN
54351,NaN,50.014,50,30.018,30
54366,NaN,50.018,50,29.979,30
54380.62338876,3595.735788345,NaN,NaN,NaN,NaN
54396.11985334,3628.106117249,NaN,NaN,NaN,NaN
54411.61630586,3631.84595108,NaN,NaN,NaN,NaN
54429.69547598,3634.10615921,NaN,NaN,NaN,NaN
54442.60920762,3634.177684784,NaN,NaN,NaN,NaN
54460.68834256,3630.577325821,NaN,NaN,NaN,NaN
54476.18478658,3632.605314255,NaN,NaN,NaN,NaN
54490,NaN,50.026,50,30.035,30
54507.1776629,3594.951868057,NaN,NaN,NaN,NaN
54522.67412742,3628.486871719,NaN,NaN,NaN,NaN
54538.17058546,3631.947994232,NaN,NaN,NaN,NaN
54553.6670427,3633.30078125,NaN,NaN,NaN,NaN
54569.1635168,3634.223937988,NaN,NaN,NaN,NaN
54585,NaN,50.018,50,30.067,30
54600.15642622,3630.983114243,NaN,NaN,NaN,NaN
54618.23560466,3633.772850037,NaN,NaN,NaN,NaN
54633.73206646,3594.024896622,NaN,NaN,NaN,NaN
54650,NaN,50.014,50,29.97,30
54665,NaN,50.011,50,29.951,30
54681,NaN,50.016,50,30.009,30
54696,NaN,50.041,50,29.978,30
54711.2142293,3588.74630928,NaN,NaN,NaN,NaN
54729.2934,3632.713794708,NaN,NaN,NaN,NaN
54744.7898344,3633.805274963,NaN,NaN,NaN,NaN
54761,NaN,50.02,50,30.015,30
54776,NaN,50.031,50,30.005,30
54792,NaN,50.047,50,30.074,30
54807,NaN,50.05,50,30.07,30
54822.27215402,3634.292840958,NaN,NaN,NaN,NaN
54840.35135006,3630.922079086,NaN,NaN,NaN,NaN
54853.2650748,3631.169080734,NaN,NaN,NaN,NaN
54871.34426722,3633.84604454,NaN,NaN,NaN,NaN
54886.84074328,3592.744112015,NaN,NaN,NaN,NaN
54902,NaN,50.016,49.989,29.971,30
54917,NaN,50.018,49.906,29.981,30
54932,NaN,49.983,49.822,30.028,30
54948.82649404,3634.333610535,NaN,NaN,NaN,NaN
54964.32295558,3588.295221329,NaN,NaN,NaN,NaN
54982.402175,3632.815361023,NaN,NaN,NaN,NaN
54997.89861822,3633.877038956,NaN,NaN,NaN,NaN
55013.39505786,3592.689990997,NaN,NaN,NaN,NaN
55029,NaN,49.425,49.283,30.58,30
55044,NaN,49.332,49.2,30.556,30
55060,NaN,49.238,49.111,30.604,30
55075.38083928,3634.387016296,NaN,NaN,NaN,NaN
55093,NaN,49.018,48.928,30.596,30
55106.37373928,3631.338834763,NaN,NaN,NaN,NaN
55121.87020514,3633.006572723,NaN,NaN,NaN,NaN
55139.949371,3591.142892838,NaN,NaN,NaN,NaN
55153,NaN,48.647,48.594,30.81,30
55170.942251,3632.239818573,NaN,NaN,NaN,NaN
55186,NaN,48.441,48.411,30.783,30
55201.93514494,3634.396314621,NaN,NaN,NaN,NaN
55216,NaN,48.267,48.244,30.769,30
55231,NaN,48.177,48.161,30.822,30
55248.42452408,3632.985830307,NaN,NaN,NaN,NaN
55263.92097492,3633.982896805,NaN,NaN,NaN,NaN
55279.4174205,3591.387748718,NaN,NaN,NaN,NaN
55294.91392902,3629.87446785,NaN,NaN,NaN,NaN
55312,NaN,47.712,47.711,30.665,30
55327,NaN,47.631,47.628,30.615,30
55343,NaN,47.552,47.544,30.558,30
55359.48247846,3631.262302399,NaN,NaN,NaN,NaN
55374.97891482,3632.875204086,NaN,NaN,NaN,NaN
55393,NaN,47.282,47.267,30.334,30
55405.97182324,3590.508937836,NaN,NaN,NaN,NaN
55423,NaN,47.104,47.094,30.297,30
55439,NaN,47.048,47.011,30.332,30
55454,NaN,46.982,46.925,30.241,30
55470.54043558,3597.13101387,NaN,NaN,NaN,NaN
55486.0368962,3631.099939346,NaN,NaN,NaN,NaN
55504.11610138,3633.600711823,NaN,NaN,NaN,NaN
55517.02979094,3633.659601212,NaN,NaN,NaN,NaN
55532.52623896,3589.970827103,NaN,NaN,NaN,NaN
55550.60542194,3631.845474243,NaN,NaN,NaN,NaN
55566,NaN,46.408,46.306,30.212,30
55581,NaN,46.34,46.222,30.246,30
55596,NaN,46.258,46.139,30.214,30
55612.5912109,3630.856513977,NaN,NaN,NaN,NaN
55628.08767066,3632.402896881,NaN,NaN,NaN,NaN
55642,NaN,46.041,45.883,30.232,30
55659.08055254,3589.587688446,NaN,NaN,NaN,NaN
55674.57701082,3629.395484924,NaN,NaN,NaN,NaN
55692,NaN,45.759,45.6,30.253,30
55705.56993862,3632.774829865,NaN,NaN,NaN,NaN
55722,NaN,45.605,45.433,30.331,30
55738,NaN,45.527,45.35,30.279,30
55753,NaN,45.445,45.261,30.331,30
55768,NaN,45.352,45.178,30.312,30
55783.05227014,3633.070468903,NaN,NaN,NaN,NaN
55801.13146076,3629.073143005,NaN,NaN,NaN,NaN
55815,NaN,45.096,44.922,30.256,30
55832.12438526,3632.438898087,NaN,NaN,NaN,NaN
55847.62085402,3600.104093552,NaN,NaN,NaN,NaN
55863.1173195,3625.83398819,NaN,NaN,NaN,NaN
55881,NaN,44.701,44.556,30.414,30
55896,NaN,44.618,44.467,30.454,30
55912.18949786,3588.183879852,NaN,NaN,NaN,NaN
55927.6859825,3628.705978394,NaN,NaN,NaN,NaN
55943.18243066,3630.892038345,NaN,NaN,NaN,NaN
55958.67889072,3632.029294968,NaN,NaN,NaN,NaN
55974.17536616,3594.693899155,NaN,NaN,NaN,NaN
55992,NaN,44.059,43.939,30.518,30
56005.16830248,3629.898309708,NaN,NaN,NaN,NaN
56022,NaN,43.878,43.767,30.581,30
56038,NaN,43.793,43.683,30.638,30
56054.24046302,3628.279685974,NaN,NaN,NaN,NaN
56068,NaN,43.612,43.511,30.65,30
56083,NaN,43.529,43.428,30.683,30
56100.72984334,3593.835115433,NaN,NaN,NaN,NaN
56115,NaN,43.335,43.25,30.708,30
56131.72278458,3629.440784454,NaN,NaN,NaN,NaN
56147.2192322,3630.846261978,NaN,NaN,NaN,NaN
56165,NaN,43.057,42.972,30.602,30
56178.2121896,3586.085319519,NaN,NaN,NaN,NaN
56193.70866082,3628.062486649,NaN,NaN,NaN,NaN
56211,NaN,42.784,42.717,30.444,30
56227,NaN,42.704,42.633,30.407,30
56242,NaN,42.625,42.544,30.295,30
56257,NaN,42.533,42.461,30.289,30
56272,NaN,42.447,42.378,30.215,30
56289.27024286,3631.263494492,NaN,NaN,NaN,NaN
56302.18391962,3631.272315979,NaN,NaN,NaN,NaN
56320.26312862,3627.517223358,NaN,NaN,NaN,NaN
56335.75959582,3629.487514496,NaN,NaN,NaN,NaN
56353,NaN,41.984,41.928,30.258,30
56366.75256264,3589.210987091,NaN,NaN,NaN,NaN
56382.2490446,3625.049114227,NaN,NaN,NaN,NaN
56399,NaN,41.724,41.678,30.326,30
56414,NaN,41.644,41.589,30.342,30
56429,NaN,41.564,41.506,30.305,30
56445,NaN,41.48,41.422,30.365,30
56462.31412702,3628.908872604,NaN,NaN,NaN,NaN
56476,NaN,41.293,41.244,30.421,30
56490.72435654,3630.052566528,NaN,NaN,NaN,NaN
56508.80359332,3624.96137619,NaN,NaN,NaN,NaN
56524.3000549,3627.991437912,NaN,NaN,NaN,NaN
56541,NaN,40.943,40.883,30.399,30
56556,NaN,40.855,40.8,30.461,30
56573.3721936,3626.724004745,NaN,NaN,NaN,NaN
56588.868674,3628.499984741,NaN,NaN,NaN,NaN
56604.36509362,3629.551410675,NaN,NaN,NaN,NaN
56622,NaN,40.5,40.439,30.277,30
56637,NaN,40.415,40.35,30.238,30
56653.43720226,3628.765106201,NaN,NaN,NaN,NaN
56668,NaN,40.249,40.178,30.252,30
56684.43010854,3591.467380524,NaN,NaN,NaN,NaN
56699.92656844,3626.355886459,NaN,NaN,NaN,NaN
56715.42300736,3627.985477448,NaN,NaN,NaN,NaN
56730.91942604,3628.9935112,NaN,NaN,NaN,NaN
56746.41587704,3583.05311203,NaN,NaN,NaN,NaN
56764,NaN,39.721,39.644,30.191,30
56777.40879624,3627.088308334,NaN,NaN,NaN,NaN
56794,NaN,39.551,39.478,30.181,30
56810,NaN,39.471,39.389,30.221,30
56825,NaN,39.386,39.306,30.178,30
56840,NaN,39.308,39.222,30.192,30
56856,NaN,39.224,39.139,30.171,30
56872.97019784,3581.225633621,NaN,NaN,NaN,NaN
56888.46666244,3624.560832977,NaN,NaN,NaN,NaN
56902,NaN,38.971,38.883,30.138,30
56919.45957294,3627.718925476,NaN,NaN,NaN,NaN
56934.9559788,3584.342718124,NaN,NaN,NaN,NaN
56953,NaN,38.698,38.6,30.104,30
56965.94890308,3625.578641891,NaN,NaN,NaN,NaN
56983,NaN,38.534,38.428,30.068,30
56998,NaN,38.448,38.344,30.151,30
57013,NaN,38.361,38.261,30.128,30
57029,NaN,38.287,38.178,30.173,30
57044,NaN,38.202,38.094,30.232,30
57061.51030336,3581.894636154,NaN,NaN,NaN,NaN
57077,NaN,38.007,37.911,30.366,30
57092.50319918,3624.997377396,NaN,NaN,NaN,NaN
57107.99962128,3626.276731491,NaN,NaN,NaN,NaN
57123.49606508,3627.192497253,NaN,NaN,NaN,NaN
57138.9925046,3588.92416954,NaN,NaN,NaN,NaN
57154.48897098,3623.800516129,NaN,NaN,NaN,NaN
57170,NaN,37.471,37.389,30.554,30
57185.4818662,3626.481771469,NaN,NaN,NaN,NaN
57200.97831468,3578.606843948,NaN,NaN,NaN,NaN
57216.47475632,3622.265338898,NaN,NaN,NaN,NaN
57231.97118998,3624.527692795,NaN,NaN,NaN,NaN
57250.05036634,3626.534938812,NaN,NaN,NaN,NaN
57262.96409506,3583.563566208,NaN,NaN,NaN,NaN
57281.0433074,3623.314619064,NaN,NaN,NaN,NaN
57296.53970656,3624.851703644,NaN,NaN,NaN,NaN
57312.0361569,3625.83732605,NaN,NaN,NaN,NaN
57327.53257744,3576.927661896,NaN,NaN,NaN,NaN
57343.02904846,3621.865510941,NaN,NaN,NaN,NaN
57361.10824246,3625.038862228,NaN,NaN,NaN,NaN
57376.60468576,3582.766294479,NaN,NaN,NaN,NaN
57392.1011143,3618.842363358,NaN,NaN,NaN,NaN
57407.5975761,3622.777462006,NaN,NaN,NaN,NaN
57424,NaN,36.035,35.978,30.327,30
57438.5904205,3625.170707703,NaN,NaN,NaN,NaN
57454.08684848,3574.576854706,NaN,NaN,NaN,NaN
57470,NaN,35.775,35.728,30.332,30
57485.07971518,3623.276948929,NaN,NaN,NaN,NaN
57500.57614984,3624.397993088,NaN,NaN,NaN,NaN
57516.07256534,3577.456235886,NaN,NaN,NaN,NaN
57531.56898974,3619.417190552,NaN,NaN,NaN,NaN
57549.64818996,3623.496770859,NaN,NaN,NaN,NaN
57562.5619012,3623.555660248,NaN,NaN,NaN,NaN
57580.64106904,3572.303533554,NaN,NaN,NaN,NaN
57596.13749974,3620.871305466,NaN,NaN,NaN,NaN
57612,NaN,34.994,34.933,30.291,30
57627.13031618,3623.694181442,NaN,NaN,NaN,NaN
57642.6267497,3574.963092804,NaN,NaN,NaN,NaN
57658.12318964,3619.082927704,NaN,NaN,NaN,NaN
57673.61959912,3621.611833572,NaN,NaN,NaN,NaN
57691.69878684,3623.755216599,NaN,NaN,NaN,NaN
57707.19524894,3575.160503387,NaN,NaN,NaN,NaN
57724,NaN,34.394,34.317,30.224,30
57738.18809776,3621.936798096,NaN,NaN,NaN,NaN
57753.68450524,3622.982025146,NaN,NaN,NaN,NaN
57769.1809343,3572.801589966,NaN,NaN,NaN,NaN
57784.67733332,3618.656396866,NaN,NaN,NaN,NaN
57800.17376248,3620.91422081,NaN,NaN,NaN,NaN
57815.67016856,3622.159004211,NaN,NaN,NaN,NaN
57833.74933466,3614.544391632,NaN,NaN,NaN,NaN
57849.24575016,3619.66252327,NaN,NaN,NaN,NaN
57862.15940476,3619.809865952,NaN,NaN,NaN,NaN
57880,NaN,33.533,33.444,30.271,30
57895,NaN,33.454,33.361,30.255,30
57911.2313104,3618.159294128,NaN,NaN,NaN,NaN
57925,NaN,33.275,33.194,30.32,30
57942.22412614,3621.39749527,NaN,NaN,NaN,NaN
57957.72056568,3573.934316635,NaN,NaN,NaN,NaN
57973.21697604,3615.829229355,NaN,NaN,NaN,NaN
57988.71341952,3619.144916534,NaN,NaN,NaN,NaN
58004.20984038,3620.537281036,NaN,NaN,NaN,NaN
58022,NaN,32.733,32.656,30.173,30
58037,NaN,32.639,32.572,30.246,30
58053,NaN,32.558,32.489,30.193,30
58068,NaN,32.475,32.4,30.147,30
58083,NaN,32.378,32.317,30.279,30
58099.7712279,3615.443706512,NaN,NaN,NaN,NaN
58115.26767452,3618.401050568,NaN,NaN,NaN,NaN
58133.34683932,3620.688438416,NaN,NaN,NaN,NaN
58148.84323188,3564.979791641,NaN,NaN,NaN,NaN
58161.75687508,3580.50775528,NaN,NaN,NaN,NaN
58179.83605484,3618.751049042,NaN,NaN,NaN,NaN
58195,NaN,31.742,31.694,30.141,30
58210.82888236,3568.559885025,NaN,NaN,NaN,NaN
58226.32530576,3614.995956421,NaN,NaN,NaN,NaN
58244.40443774,3618.941545486,NaN,NaN,NaN,NaN
58259.90084486,3619.915485382,NaN,NaN,NaN,NaN
58275.39732094,3579.348325729,NaN,NaN,NaN,NaN
58290.89374492,3616.259098053,NaN,NaN,NaN,NaN
58306.3901829,3618.006706238,NaN,NaN,NaN,NaN
58323,NaN,31.044,30.983,30.186,30
58338,NaN,30.952,30.9,30.153,30
58353,NaN,30.87,30.817,30.158,30
58369,NaN,30.781,30.733,30.154,30
58384,NaN,30.707,30.644,30.063,30
58400,NaN,30.609,30.556,30.184,30
58414.8652479,3611.083269119,NaN,NaN,NaN,NaN
58432.94445088,3617.210865021,NaN,NaN,NaN,NaN
58448.44085782,3618.273258209,NaN,NaN,NaN,NaN
58465,NaN,30.257,30.2,30.067,30
58480,NaN,30.171,30.117,30.15,30
58495,NaN,30.092,30.033,30.105,30
58513.00925354,3592.394590378,NaN,NaN,NaN,NaN
58528.50567334,3609.995603561,NaN,NaN,NaN,NaN
58546,NaN,29.796,29.75,30.053,30
58561,NaN,29.705,29.661,30.135,30
58577.57766648,3562.53194809,NaN,NaN,NaN,NaN
58593.07407566,3612.998008728,NaN,NaN,NaN,NaN
58608.57051506,3615.284442902,NaN,NaN,NaN,NaN
58626.64967084,3594.805717468,NaN,NaN,NaN,NaN
58641,NaN,29.262,29.217,30.104,30
58657.64249038,3613.921642303,NaN,NaN,NaN,NaN
58673,NaN,29.082,29.039,30.038,30
58688.63533416,3616.615772247,NaN,NaN,NaN,NaN
58704,NaN,28.904,28.872,30.069,30
58719,NaN,28.824,28.789,30.122,30
58735.12462246,3614.48431015,NaN,NaN,NaN,NaN
58750.62098174,3615.694522858,NaN,NaN,NaN,NaN
58766.11740526,3564.568996429,NaN,NaN,NaN,NaN
58781.61386256,3609.662294388,NaN,NaN,NaN,NaN
58797.11026202,3613.28125,NaN,NaN,NaN,NaN
58815,NaN,28.302,28.256,30.146,30
58828.10316084,3615.743875504,NaN,NaN,NaN,NaN
58845,NaN,28.138,28.083,30.142,30
58860,NaN,28.057,28,30.13,30
58877.17516844,3614.828586578,NaN,NaN,NaN,NaN
58890.08884078,3614.829540253,NaN,NaN,NaN,NaN
58905.5852947,3559.879541397,NaN,NaN,NaN,NaN
58923.66445322,3612.437009811,NaN,NaN,NaN,NaN
58939.16086236,3613.858222961,NaN,NaN,NaN,NaN
58954.6573166,3614.869594574,NaN,NaN,NaN,NaN
58970.15374064,3561.70797348,NaN,NaN,NaN,NaN
58987,NaN,27.378,27.294,30.176,30
59002,NaN,27.294,27.211,30.184,30
59018,NaN,27.212,27.128,30.264,30
59034.72217684,3608.603239059,NaN,NaN,NaN,NaN
59050.21863346,3611.611127853,NaN,NaN,NaN,NaN
59065.71506894,3612.992525101,NaN,NaN,NaN,NaN
59081.21152382,3613.98267746,NaN,NaN,NaN,NaN
59099,NaN,26.779,26.672,30.411,30
59114,NaN,26.685,26.589,30.345,30
59127.70087568,3611.930131912,NaN,NaN,NaN,NaN
59144,NaN,26.514,26.422,30.474,30
59159,NaN,26.448,26.339,30.347,30
59176.77295944,3610.745668411,NaN,NaN,NaN,NaN
59190,NaN,26.272,26.167,30.476,30
59207.76581462,3613.085985184,NaN,NaN,NaN,NaN
59223.26223018,3602.215766907,NaN,NaN,NaN,NaN
59238.75861168,3609.355211258,NaN,NaN,NaN,NaN
59254.25503866,3611.053705215,NaN,NaN,NaN,NaN
59269.75146982,3612.167596817,NaN,NaN,NaN,NaN
59285.24789758,3552.235603333,NaN,NaN,NaN,NaN
59301,NaN,25.663,25.55,30.604,30
59316.24075794,3609.948635101,NaN,NaN,NaN,NaN
59331.7371857,3611.228704453,NaN,NaN,NaN,NaN
59347.2336008,3557.88731575,NaN,NaN,NaN,NaN
59363,NaN,25.321,25.211,30.517,30
59378.22647146,3608.636379242,NaN,NaN,NaN,NaN
59396.30561478,3611.247777939,NaN,NaN,NaN,NaN
59411.80203004,3550.395011902,NaN,NaN,NaN,NaN
59428,NaN,24.97,25,30.418,30
59444,NaN,24.916,25,30.295,30
59459,NaN,24.886,25,30.041,30
59476.3704303,3602.864265442,NaN,NaN,NaN,NaN
59489.28408884,3603.81269455,NaN,NaN,NaN,NaN
59507.3632344,3609.270095825,NaN,NaN,NaN,NaN
59522.85965854,3610.349178314,NaN,NaN,NaN,NaN
59538.35607152,3547.488451004,NaN,NaN,NaN,NaN
59553.8524603,3605.929613113,NaN,NaN,NaN,NaN
59569.34890092,3608.112335205,NaN,NaN,NaN,NaN
59585,NaN,24.893,25,29.107,30
59600.34166184,3551.79643631,NaN,NaN,NaN,NaN
59615.83805732,3603.212356567,NaN,NaN,NaN,NaN
59631.33447058,3606.850862503,NaN,NaN,NaN,NaN
59646.83089656,3608.360052109,NaN,NaN,NaN,NaN
59663,NaN,24.96,25,29.018,30
59677.82372404,3543.008089066,NaN,NaN,NaN,NaN
59695.90290602,3607.218503952,NaN,NaN,NaN,NaN
59711.39935012,3608.442306519,NaN,NaN,NaN,NaN
59726.89577024,3549.036741257,NaN,NaN,NaN,NaN
59742,NaN,25.042,25,29.601,30
59757.88866852,3605.966091156,NaN,NaN,NaN,NaN
59773.3850782,3607.431173325,NaN,NaN,NaN,NaN
59788,NaN,25.094,25,30.105,30
59804.37788392,3542.286872864,NaN,NaN,NaN,NaN
59819.87433336,3604.486942291,NaN,NaN,NaN,NaN
59837.95349512,3607.583284378,NaN,NaN,NaN,NaN
59853.44989588,3546.836853027,NaN,NaN,NaN,NaN
59868.9463126,3601.95350647,NaN,NaN,NaN,NaN
59885,NaN,25.176,25,31.102,30
59900,NaN,25.182,25,31.064,30
59915.43559464,3607.682466507,NaN,NaN,NaN,NaN
59930.93200496,3562.817335129,NaN,NaN,NaN,NaN
59949.01115436,3605.581045151,NaN,NaN,NaN,NaN
59964,NaN,25.192,25,30.849,30
59977.42129872,3606.872081757,NaN,NaN,NaN,NaN
59995.5004673,3601.368904114,NaN,NaN,NaN,NaN
60010.99685216,3604.469537735,NaN,NaN,NaN,NaN
60026.49328166,3605.948209763,NaN,NaN,NaN,NaN
60041.98971146,3607.031822205,NaN,NaN,NaN,NaN
60057.48610418,3556.853532791,NaN,NaN,NaN,NaN
60073,NaN,25.192,25,30.723,30
60088,NaN,25.192,25,30.607,30
60103.9754128,3606.21213913,NaN,NaN,NaN,NaN
60119.47188402,3542.567968369,NaN,NaN,NaN,NaN
60137.55103822,3603.884935379,NaN,NaN,NaN,NaN
60150.46473248,3604.015827179,NaN,NaN,NaN,NaN
60165.96114458,3605.426073074,NaN,NaN,NaN,NaN
60184.04033956,3573.810577393,NaN,NaN,NaN,NaN
60199.53675476,3602.635383606,NaN,NaN,NaN,NaN
60215.03317156,3604.480266571,NaN,NaN,NaN,NaN
60230.52956748,3605.703830719,NaN,NaN,NaN,NaN
60248.60873312,3600.48365593,NaN,NaN,NaN,NaN
60264.10513468,3603.389501572,NaN,NaN,NaN,NaN
60277.01883362,3603.516578674,NaN,NaN,NaN,NaN
60295.09796188,3605.932235718,NaN,NaN,NaN,NaN
60310.5943511,3594.887495041,NaN,NaN,NaN,NaN
60326.09073632,3602.177619934,NaN,NaN,NaN,NaN
60341.58716736,3603.987216949,NaN,NaN,NaN,NaN
60359.6663748,3541.368961334,NaN,NaN,NaN,NaN
60375.16277958,3600.064754486,NaN,NaN,NaN,NaN
60388.07646074,3600.435495377,NaN,NaN,NaN,NaN
60406.15564898,3604.342460632,NaN,NaN,NaN,NaN
60421.65208592,3598.511219025,NaN,NaN,NaN,NaN
60438,NaN,24.968,25,30.228,30
60452.64491158,3601.646900177,NaN,NaN,NaN,NaN
60468.14134532,3603.456735611,NaN,NaN,NaN,NaN
60484,NaN,24.931,25,30.169,30
60499.13417532,3539.123296738,NaN,NaN,NaN,NaN
60514.63058434,3599.969863892,NaN,NaN,NaN,NaN
60530.12697224,3602.45513916,NaN,NaN,NaN,NaN
60548.20612542,3578.084945679,NaN,NaN,NaN,NaN
60563.70255256,3595.34072876,NaN,NaN,NaN,NaN
60579.1989589,3601.109027863,NaN,NaN,NaN,NaN
60594.69539484,3602.860450745,NaN,NaN,NaN,NaN
60610.19180518,3604.048490524,NaN,NaN,NaN,NaN
60626,NaN,24.853,25,30.099,30
60641,NaN,24.849,25,30.063,30
60656.68102834,3601.851463318,NaN,NaN,NaN,NaN
60672.17744338,3603.200435638,NaN,NaN,NaN,NaN
60688,NaN,24.837,25,30.09,30
60703.17022606,3596.281290054,NaN,NaN,NaN,NaN
60718.66665414,3600.648403168,NaN,NaN,NaN,NaN
60736.74580162,3603.396177292,NaN,NaN,NaN,NaN
60749.65948048,3603.434801102,NaN,NaN,NaN,NaN
60767,NaN,24.814,25,29.865,30
60782,NaN,24.82,25,29.923,30
60797,NaN,24.842,25,29.826,30
60813,NaN,24.834,25,29.863,30
60828,NaN,24.839,25,29.842,30
60845.22079766,3600.066900253,NaN,NaN,NaN,NaN
60860.71723956,3601.719617844,NaN,NaN,NaN,NaN
60876.2136521,3602.869749069,NaN,NaN,NaN,NaN
60891.71005286,3535.543441772,NaN,NaN,NaN,NaN
60907.20649484,3598.59418869,NaN,NaN,NaN,NaN
60925,NaN,24.892,25,29.771,30
60938.19929674,3602.074146271,NaN,NaN,NaN,NaN
60955,NaN,24.907,25,29.881,30
60971,NaN,24.924,25,29.744,30
60987.27132688,3601.203680038,NaN,NaN,NaN,NaN
61001,NaN,24.949,25,29.802,30
61016,NaN,24.954,25,29.764,30
61033.7605303,3598.13952446,NaN,NaN,NaN,NaN
61049,NaN,24.968,25,29.844,30
61064.75337808,3601.616382599,NaN,NaN,NaN,NaN
61080.2497681,3538.396120071,NaN,NaN,NaN,NaN
61097,NaN,24.985,25,29.85,30
61111.2426046,3599.263906479,NaN,NaN,NaN,NaN
61126.73901154,3600.826501846,NaN,NaN,NaN,NaN
61143,NaN,24.994,25,29.898,30
61158,NaN,24.993,25,30.036,30
61173.2282766,3597.956180573,NaN,NaN,NaN,NaN
61188.72468076,3599.961519241,NaN,NaN,NaN,NaN
61206.80383154,3537.866830826,NaN,NaN,NaN,NaN
61222.30023436,3595.460414886,NaN,NaN,NaN,NaN
61237.79667826,3598.85764122,NaN,NaN,NaN,NaN
61255,NaN,25.011,25,29.945,30
61270,NaN,25.008,25,29.948,30
61286.86865278,3597.393751144,NaN,NaN,NaN,NaN
61301,NaN,25.009,25,29.916,30
61317.86148432,3600.842952728,NaN,NaN,NaN,NaN
61333.35787582,3537.23526001,NaN,NaN,NaN,NaN
61348.85431126,3595.245361328,NaN,NaN,NaN,NaN
61364.35070716,3598.59752655,NaN,NaN,NaN,NaN
61379.8471304,3600.180387497,NaN,NaN,NaN,NaN
61397,NaN,25.007,25,29.919,30
61410.83997624,3586.52639389,NaN,NaN,NaN,NaN
61426.33640172,3597.633838654,NaN,NaN,NaN,NaN
61442,NaN,25.013,25,29.983,30
61457.32921306,3600.793838501,NaN,NaN,NaN,NaN
61472.82561882,3534.032583237,NaN,NaN,NaN,NaN
61488.32204294,3596.305131912,NaN,NaN,NaN,NaN
61506.4011882,3600.123167038,NaN,NaN,NaN,NaN
61521.89762454,3541.880130768,NaN,NaN,NaN,NaN
61534.81128448,3538.017034531,NaN,NaN,NaN,NaN
61552.89044252,3597.753763199,NaN,NaN,NaN,NaN
61568,NaN,25.013,25,29.892,30
61584,NaN,25.01,25,29.937,30
61599,NaN,25.029,25,29.834,30
61614.87618544,3596.60577774,NaN,NaN,NaN,NaN
61630.37260114,3598.840713501,NaN,NaN,NaN,NaN
61645.86902532,3600.204944611,NaN,NaN,NaN,NaN
61661.36541034,3534.924030304,NaN,NaN,NaN,NaN
61676.86182232,3594.850540161,NaN,NaN,NaN,NaN
61694.94098894,3599.532842636,NaN,NaN,NaN,NaN
61710,NaN,25.012,25,29.862,30
61725.93379076,3554.584026337,NaN,NaN,NaN,NaN
61741,NaN,25.017,25,29.921,30
61756,NaN,25.002,25,29.914,30
61771,NaN,24.998,25,29.84,30
61786,NaN,24.992,25,29.967,30
61803.41591776,3595.455408096,NaN,NaN,NaN,NaN
61818.91236164,3598.196029663,NaN,NaN,NaN,NaN
61834.40877514,3599.671363831,NaN,NaN,NaN,NaN
61849.90521232,3540.924072266,NaN,NaN,NaN,NaN
61865.40166902,3592.516183853,NaN,NaN,NaN,NaN
61883,NaN,25.016,25,30.027,30
61896.39450538,3599.107503891,NaN,NaN,NaN,NaN
61913,NaN,25.017,25,30.115,30
61928,NaN,25.015,25,30.066,30
61945.46650388,3598.28877449,NaN,NaN,NaN,NaN
61959,NaN,25.011,25,30.142,30
61974,NaN,25.02,25,30.028,30
61991.95576258,3593.738555908,NaN,NaN,NaN,NaN
62007.4522026,3597.526788712,NaN,NaN,NaN,NaN
62022.9486524,3599.15971756,NaN,NaN,NaN,NaN
62038.44507528,3600.359201431,NaN,NaN,NaN,NaN
62053.94150704,3553.96938324,NaN,NaN,NaN,NaN
62071,NaN,25.0065,25,30.1315,30
62087,NaN,25.006,25,30.184,30
62103.01355446,3534.893512726,NaN,NaN,NaN,NaN
62118.50995324,3594.550609589,NaN,NaN,NaN,NaN
62134.00640438,3597.690105438,NaN,NaN,NaN,NaN
62149.50280028,3599.245071411,NaN,NaN,NaN,NaN
62164.99919422,3600.403547287,NaN,NaN,NaN,NaN
62183,NaN,25.004,25,30.174,30
62195.9920895,3596.784114838,NaN,NaN,NaN,NaN
62214,NaN,25,25,30.209,30
62229,NaN,25.011,25,30.118,30
62245.0640569,3595.109701157,NaN,NaN,NaN,NaN
62259,NaN,24.994,25,30.109,30
62274,NaN,24.997,25,30.001,30
62291.55328358,3539.584875107,NaN,NaN,NaN,NaN
62307.049697,3592.319726944,NaN,NaN,NaN,NaN
62322.5461061,3597.018480301,NaN,NaN,NaN,NaN
62338.04252588,3598.773241043,NaN,NaN,NaN,NaN
62356,NaN,24.998,25,30.028,30
