Time_s,Bridge_Bridge_fullSystem_neg_deg_bat,Bridge_Bridge_fullSystem_neg_deg_Vout,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
34663.58329398,2673.961877823,NaN,NaN,NaN,NaN,NaN
34681.66254502,3396.35515213,NaN,NaN,NaN,NaN,NaN
34699.59506292,NaN,-3.365377895534,NaN,NaN,NaN,NaN
34717.82108268,3387.344837189,NaN,NaN,NaN,NaN,NaN
34735.75388546,NaN,-3.335784189403,NaN,NaN,NaN,NaN
34753.83328732,NaN,-3.378965891898,NaN,NaN,NaN,NaN
34771.91267538,NaN,197.865486145,NaN,NaN,NaN,NaN
34789,NaN,NaN,-20.029,-20,0,30
34805.48873488,NaN,-3.344882745296,NaN,NaN,NaN,NaN
34823.56817352,NaN,-3.361462848261,NaN,NaN,NaN,NaN
34841.64758668,NaN,-3.32438503392,NaN,NaN,NaN,NaN
34857.28968364,3390.578746796,NaN,NaN,NaN,NaN,NaN
34875.36890396,3404.774904251,NaN,NaN,NaN,NaN,NaN
34893.4481836,3372.107982635,NaN,NaN,NaN,NaN,NaN
34911,NaN,NaN,-19.987,-20,0,30
34927.02399176,2798.964262009,NaN,NaN,NaN,NaN,NaN
34945.10326296,3385.999202728,NaN,NaN,NaN,NaN,NaN
34963.18250942,3403.569221497,NaN,NaN,NaN,NaN,NaN
34981.11706496,NaN,-3.3486825414,NaN,NaN,NaN,NaN
34997,NaN,NaN,-19.989,-20,0,30
35017.2758533,NaN,-3.348912345245,NaN,NaN,NaN,NaN
35032.91683782,3379.214048386,NaN,NaN,NaN,NaN,NaN
35050.85185082,NaN,-3.324386198074,NaN,NaN,NaN,NaN
35069,NaN,NaN,-19.993,-20,0,30
35087.01057352,NaN,197.6917982101,NaN,NaN,NaN,NaN
35102.65121378,3403.918981552,NaN,NaN,NaN,NaN,NaN
35120.58658952,NaN,-3.330028150231,NaN,NaN,NaN,NaN
35138.80980458,3400.886535645,NaN,NaN,NaN,NaN,NaN
35156.74535496,NaN,-3.41132376343,NaN,NaN,NaN,NaN
35174.82477548,NaN,197.5357681513,NaN,NaN,NaN,NaN
35192.90418166,NaN,-3.414088394493,NaN,NaN,NaN,NaN
35210,NaN,NaN,-19.993,-20,0,30
35226.48019238,NaN,197.6204812527,NaN,NaN,NaN,NaN
35244.70261278,2668.617486954,NaN,NaN,NaN,NaN,NaN
35262.6390022,NaN,-3.371137194335,NaN,NaN,NaN,NaN
35278.278406,3401.373147964,NaN,NaN,NaN,NaN,NaN
35296.3577187,3278.007507324,NaN,NaN,NaN,NaN,NaN
35314.43696414,3397.636175156,NaN,NaN,NaN,NaN,NaN
35332,NaN,NaN,-19.996,-20,0,30
35348.01277382,3361.985683441,NaN,NaN,NaN,NaN,NaN
35368,NaN,NaN,-19.999,-20,0,30
35384.17127476,2856.672525406,NaN,NaN,NaN,NaN,NaN
35402.10864206,NaN,-3.31816659309,NaN,NaN,NaN,NaN
35420,NaN,NaN,-20.013,-20,0,30
35438.26743844,NaN,-3.437346313149,NaN,NaN,NaN,NaN
35455,NaN,NaN,-19.985,-20,0,30
35471.98489286,2665.074110031,NaN,NaN,NaN,NaN,NaN
35490.06416358,3393.285512924,NaN,NaN,NaN,NaN,NaN
35508.14341816,2935.609817505,NaN,NaN,NaN,NaN,NaN
35526,NaN,NaN,-20.001,-20,0,30
35544.16101604,NaN,-3.37965763174,NaN,NaN,NaN,NaN
35561,NaN,NaN,-19.991,-20,0,30
35577.73699324,NaN,-3.485942259431,NaN,NaN,NaN,NaN
35595.81638484,NaN,-3.336132271215,NaN,NaN,NaN,NaN
35613.89574208,NaN,-3.318974515423,NaN,NaN,NaN,NaN
35631,NaN,NaN,-19.992,-20,0,30
35647.47179568,NaN,-3.413512604311,NaN,NaN,NaN,NaN
35665.6912211,3388.957023621,NaN,NaN,NaN,NaN,NaN
35683.63057286,NaN,-3.345574485138,NaN,NaN,NaN,NaN
35701.70997166,NaN,-3.463141154498,NaN,NaN,NaN,NaN
35719.7893633,NaN,197.1560269594,NaN,NaN,NaN,NaN
35737.86875992,NaN,-3.359853755683,NaN,NaN,NaN,NaN
35753.50475376,3385.872125626,NaN,NaN,NaN,NaN,NaN
35771.44473766,NaN,-3.413283498958,NaN,NaN,NaN,NaN
35789.66327072,3361.289739609,NaN,NaN,NaN,NaN,NaN
35807.60355568,NaN,197.0998495817,NaN,NaN,NaN,NaN
35823.23904634,3346.073627472,NaN,NaN,NaN,NaN,NaN
35841.31833366,3382.033109665,NaN,NaN,NaN,NaN,NaN
35859.39756756,3401.06844902,NaN,NaN,NaN,NaN,NaN
35876,NaN,NaN,-19.993,-20,0,30
35895.4178721,NaN,196.9559341669,NaN,NaN,NaN,NaN
35912,NaN,NaN,-19.985,-20,0,30
35929.13192684,3376.527309418,NaN,NaN,NaN,NaN,NaN
35947,NaN,NaN,-19.993,-20,0,30
35965.15273694,NaN,-3.344999160618,NaN,NaN,NaN,NaN
35983,NaN,NaN,-19.992,-20,0,30
35998.8662455,3401.795625687,NaN,NaN,NaN,NaN,NaN
36019,NaN,NaN,-20.011,-20,0,30
36035.02481458,3398.946523666,NaN,NaN,NaN,NaN,NaN
36053,NaN,NaN,-19.997,-20,0,30
36070,NaN,NaN,-19.994,-20,0,30
36089.12577936,NaN,-3.345459001139,NaN,NaN,NaN,NaN
36105,NaN,NaN,-20.015,-20,0,30
36122.70182884,NaN,196.6065168381,NaN,NaN,NaN,NaN
36140.9175511,2667.233228683,NaN,NaN,NaN,NaN,NaN
36158.86062232,NaN,-3.414087696001,NaN,NaN,NaN,NaN
36174.49339606,3399.888753891,NaN,NaN,NaN,NaN,NaN
36192.57265048,3326.688051224,NaN,NaN,NaN,NaN,NaN
36210.65194328,3396.621465683,NaN,NaN,NaN,NaN,NaN
36228.59542844,NaN,-3.441494423896,NaN,NaN,NaN,NaN
36244.22770858,3372.416496277,NaN,NaN,NaN,NaN,NaN
36262.3070111,3398.838758469,NaN,NaN,NaN,NaN,NaN
36280.38624584,3257.427930832,NaN,NaN,NaN,NaN,NaN
36298,NaN,NaN,-20.016,-20,0,30
36316.40955508,NaN,-3.39290057309,NaN,NaN,NaN,NaN
36334,NaN,NaN,-20.026,-20,0,30
36350.12062982,3397.760868073,NaN,NaN,NaN,NaN,NaN
36370,NaN,NaN,-19.996,-20,0,30
36386.27908998,3393.79119873,NaN,NaN,NaN,NaN,NaN
36404.35832556,2671.076774597,NaN,NaN,NaN,NaN,NaN
36421,NaN,NaN,-20.004,-20,0,30
36440.38257996,NaN,-3.497226163745,NaN,NaN,NaN,NaN
36457,NaN,NaN,-19.987,-20,0,30
36474,NaN,NaN,-19.988,-20,0,30
36492.03796656,NaN,-3.399467095733,NaN,NaN,NaN,NaN
36510.1173592,NaN,-3.339589340612,NaN,NaN,NaN,NaN
36528,NaN,NaN,-19.993,-20,0,30
36543.82709988,2653.346061707,NaN,NaN,NaN,NaN,NaN
36561.90641412,3390.32125473,NaN,NaN,NaN,NaN,NaN
36579.85213246,NaN,-3.336594207212,NaN,NaN,NaN,NaN
36595.4821847,3166.01395607,NaN,NaN,NaN,NaN,NaN
36613.56147004,3393.925905228,NaN,NaN,NaN,NaN,NaN
36631.64071916,2660.919189453,NaN,NaN,NaN,NaN,NaN
36649.58692198,NaN,-3.375974483788,NaN,NaN,NaN,NaN
36667.66634854,NaN,-3.372289938852,NaN,NaN,NaN,NaN
36685,NaN,NaN,-19.988,-20,0,30
36701.37503372,3392.279863358,NaN,NaN,NaN,NaN,NaN
36719.32174802,NaN,-3.366073127836,NaN,NaN,NaN,NaN
36737.4011553,NaN,-3.423646790907,NaN,NaN,NaN,NaN
36755.48053258,NaN,-3.419038606808,NaN,NaN,NaN,NaN
36771.10944778,2653.466463089,NaN,NaN,NaN,NaN,NaN
36789.18873008,3390.309333801,NaN,NaN,NaN,NaN,NaN
36807.13589996,NaN,-3.404763061553,NaN,NaN,NaN,NaN
36825.215272,NaN,-3.377933753654,NaN,NaN,NaN,NaN
36842,NaN,NaN,-19.993,-20,0,30
36858.92305754,2656.203985214,NaN,NaN,NaN,NaN,NaN
36877,NaN,NaN,-19.994,-20,0,30
36894.95002598,NaN,-3.473392687738,NaN,NaN,NaN,NaN
36913,NaN,NaN,-20.017,-20,0,30
36928.65735626,3392.076253891,NaN,NaN,NaN,NaN,NaN
36946.73661994,2687.137126923,NaN,NaN,NaN,NaN,NaN
36964.6847933,NaN,-3.462107619271,NaN,NaN,NaN,NaN
36982.76413484,NaN,-3.416049294174,NaN,NaN,NaN,NaN
36999,NaN,NaN,-20.007,-20,0,30
37016.47089142,3390.214443207,NaN,NaN,NaN,NaN,NaN
37034.41954802,NaN,-3.546051681042,NaN,NaN,NaN,NaN
37052.49894288,NaN,-3.427332965657,NaN,NaN,NaN,NaN
37070,NaN,NaN,-19.999,-20,0,30
37088.6576804,NaN,-3.362388117239,NaN,NaN,NaN,NaN
37105,NaN,NaN,-19.991,-20,0,30
37122.36369884,3399.951934814,NaN,NaN,NaN,NaN,NaN
37141,NaN,NaN,-19.99,-20,0,30
37158.52214724,3397.421836853,NaN,NaN,NaN,NaN,NaN
37176.6013955,3313.618659973,NaN,NaN,NaN,NaN,NaN
37194.68066132,3394.138336182,NaN,NaN,NaN,NaN,NaN
37212,NaN,NaN,-19.995,-20,0,30
37228.25643652,3368.781328201,NaN,NaN,NaN,NaN,NaN
37246.3357221,3396.376132965,NaN,NaN,NaN,NaN,NaN
37264.28609188,NaN,-3.328765276819,NaN,NaN,NaN,NaN
37282.3654623,NaN,194.5588737726,NaN,NaN,NaN,NaN
37298,NaN,NaN,-20.017,-20,0,30
37316.0700494,3355.14998436,NaN,NaN,NaN,NaN,NaN
37334.02082864,NaN,194.4031566381,NaN,NaN,NaN,NaN
37352.1001908,NaN,-3.411096520722,NaN,NaN,NaN,NaN
37369,NaN,NaN,-20.002,-20,0,30
37385.80438604,3397.168636322,NaN,NaN,NaN,NaN,NaN
37403.8836666,3327.149391174,NaN,NaN,NaN,NaN,NaN
37421.83500538,NaN,194.365516305,NaN,NaN,NaN,NaN
37439.91440532,NaN,-3.273724578321,NaN,NaN,NaN,NaN
37455.53872112,3370.967149734,NaN,NaN,NaN,NaN,NaN
37473.61799246,3396.128892899,NaN,NaN,NaN,NaN,NaN
37491.6972022,3244.94099617,NaN,NaN,NaN,NaN,NaN
37509.64912306,NaN,194.1612064838,NaN,NaN,NaN,NaN
37527,NaN,NaN,-20.006,-20,0,30
37543.3521881,3359.20715332,NaN,NaN,NaN,NaN,NaN
37562,NaN,NaN,-20.001,-20,0,30
37579.51072294,2870.928525925,NaN,NaN,NaN,NaN,NaN
37597.46321018,NaN,-3.354098182172,NaN,NaN,NaN,NaN
37615.66918246,2664.906024933,NaN,NaN,NaN,NaN,NaN
37632,NaN,NaN,-19.98,-20,0,30
37649.24494806,3393.671989441,NaN,NaN,NaN,NaN,NaN
37668,NaN,NaN,-19.994,-20,0,30
37685.40353068,3389.146566391,NaN,NaN,NaN,NaN,NaN
37703.35672994,NaN,-3.441495588049,NaN,NaN,NaN,NaN
37721.43612316,NaN,-3.440805943683,NaN,NaN,NaN,NaN
37739,NaN,NaN,-20,-20,0,30
37755.13784446,2644.239902496,NaN,NaN,NaN,NaN,NaN
37773.21707006,3387.010097504,NaN,NaN,NaN,NaN,NaN
37791.2963262,3398.550987244,NaN,NaN,NaN,NaN,NaN
37809.2503873,NaN,-3.406491596252,NaN,NaN,NaN,NaN
37826,NaN,NaN,-19.987,-20,0,30
37842.9513598,2656.506299973,NaN,NaN,NaN,NaN,NaN
37861.03062758,3384.268045425,NaN,NaN,NaN,NaN,NaN
37878.9852041,NaN,-3.36446124129,NaN,NaN,NaN,NaN
37897,NaN,NaN,-20.004,-20,0,30
37915.14399536,NaN,193.2741552591,NaN,NaN,NaN,NaN
37930.76502288,2858.042478561,NaN,NaN,NaN,NaN,NaN
37946.26151216,3275.083780289,NaN,NaN,NaN,NaN,NaN
37964.34080392,3391.961812973,NaN,NaN,NaN,NaN,NaN
37982.42004812,2640.791654587,NaN,NaN,NaN,NaN,NaN
38000.37540494,NaN,-3.318748902529,NaN,NaN,NaN,NaN
38018,NaN,NaN,-20.004,-20,0,30
38034.0750539,2921.588420868,NaN,NaN,NaN,NaN,NaN
38052.15434232,3390.371322632,NaN,NaN,NaN,NaN,NaN
38070.11018878,NaN,-3.480648621917,NaN,NaN,NaN,NaN
38088.3128554,3384.132385254,NaN,NaN,NaN,NaN,NaN
38104,NaN,NaN,-20.048,-20,0,30
38121.88860144,2633.71348381,NaN,NaN,NaN,NaN,NaN
38140,NaN,NaN,-20.039,-20,0,30
38158.0471335,2821.976661682,NaN,NaN,NaN,NaN,NaN
38176.00383222,NaN,-3.400044282898,NaN,NaN,NaN,NaN
38194.08319456,NaN,-3.313451306894,NaN,NaN,NaN,NaN
38212,NaN,NaN,-20.01,-20,0,30
38227.78143602,3386.473655701,NaN,NaN,NaN,NaN,NaN
38245.86070778,3397.708654404,NaN,NaN,NaN,NaN,NaN
38263.93994676,3375.965356827,NaN,NaN,NaN,NaN,NaN
38281.89746468,NaN,-3.298942930996,NaN,NaN,NaN,NaN
38297.51577982,2647.512674332,NaN,NaN,NaN,NaN,NaN
38317,NaN,NaN,-19.99,-20,0,30
38333.55285802,NaN,-3.398661036044,NaN,NaN,NaN,NaN
38351.63221842,NaN,-3.417431842536,NaN,NaN,NaN,NaN
38367.25009648,3388.083457947,NaN,NaN,NaN,NaN,NaN
38387.79105096,NaN,-3.36492410861,NaN,NaN,NaN,NaN
38403.28765536,NaN,-3.380813635886,NaN,NaN,NaN,NaN
38421.36701972,NaN,-3.353985026479,NaN,NaN,NaN,NaN
38439.44641112,NaN,-3.375286003575,NaN,NaN,NaN,NaN
38455.06368916,3385.752439499,NaN,NaN,NaN,NaN,NaN
38473.142942,3397.137403488,NaN,NaN,NaN,NaN,NaN
38491.10176274,NaN,-3.42457043007,NaN,NaN,NaN,NaN
38509.18114678,NaN,191.6984766722,NaN,NaN,NaN,NaN
38524.79786552,2653.012990952,NaN,NaN,NaN,NaN,NaN
38542.87713796,3382.785558701,NaN,NaN,NaN,NaN,NaN
38560.95643114,3396.150112152,NaN,NaN,NaN,NaN,NaN
38578.91588692,NaN,-3.346499288455,NaN,NaN,NaN,NaN
38595,NaN,NaN,-19.98,-20,0,30
38615,NaN,NaN,-19.999,-20,0,30
38630.69078964,3378.634691238,NaN,NaN,NaN,NaN,NaN
38648.65053174,NaN,-3.27199860476,NaN,NaN,NaN,NaN
38666,NaN,NaN,-20.001,-20,0,30
38684.80920384,NaN,189.9266242981,NaN,NaN,NaN,NaN
38700.42494272,3396.511554718,NaN,NaN,NaN,NaN,NaN
38718.38523174,NaN,-3.350531449541,NaN,NaN,NaN,NaN
38736.5833656,3393.909692764,NaN,NaN,NaN,NaN,NaN
38753,NaN,NaN,-19.853,-19.694,0,30
38770.15906254,3381.522655487,NaN,NaN,NaN,NaN,NaN
38788.23833902,3395.483732224,NaN,NaN,NaN,NaN,NaN
38806.31758988,3361.28950119,NaN,NaN,NaN,NaN,NaN
38824,NaN,NaN,-19.316,-19.3,0,30
38839.89328736,3396.88038826,NaN,NaN,NaN,NaN,NaN
38859,NaN,NaN,-19.123,-19.1,0,30
38875.93404378,NaN,-3.362045623362,NaN,NaN,NaN,NaN
38894.01345542,NaN,-3.349379869178,NaN,NaN,NaN,NaN
38912.0927661,NaN,163.0177348852,NaN,NaN,NaN,NaN
38930.17213532,NaN,-3.42434248887,NaN,NaN,NaN,NaN
38946,NaN,NaN,-18.625,-18.622,0,30
38966.33086732,NaN,-3.454626072198,NaN,NaN,NaN,NaN
38982,NaN,NaN,-18.439,-18.422,0,30
39000.02351294,3390.613079071,NaN,NaN,NaN,NaN,NaN
39018,NaN,NaN,-18.242,-18.222,0,30
39036.18194934,3385.634899139,NaN,NaN,NaN,NaN,NaN
39053,NaN,NaN,-18.06,-18.028,0,30
39069.75764982,2629.951000214,NaN,NaN,NaN,NaN,NaN
39088,NaN,NaN,-17.883,-17.833,0,30
39105.9160644,2692.096233368,NaN,NaN,NaN,NaN,NaN
39123.87971704,NaN,-3.321052063257,NaN,NaN,NaN,NaN
39139.49174458,3393.332481384,NaN,NaN,NaN,NaN,NaN
39159,NaN,NaN,-17.543,-17.439,0,30
39175.53502002,NaN,-3.434935584664,NaN,NaN,NaN,NaN
39193.61436888,NaN,-3.403729759157,NaN,NaN,NaN,NaN
39211.69375654,NaN,-3.470515133813,NaN,NaN,NaN,NaN
39229.77314,NaN,-3.431251971051,NaN,NaN,NaN,NaN
39245.38396628,2656.873464584,NaN,NaN,NaN,NaN,NaN
39263.46322658,3388.257265091,NaN,NaN,NaN,NaN,NaN
39281.5424717,3400.475502014,NaN,NaN,NaN,NaN,NaN
39297.03898028,2648.780107498,NaN,NaN,NaN,NaN,NaN
39315.11824294,3393.001556396,NaN,NaN,NaN,NaN,NaN
39333.19741,2814.195394516,NaN,NaN,NaN,NaN,NaN
39351.27657024,3386.524200439,NaN,NaN,NaN,NaN,NaN
39369.24254462,NaN,-3.340973751619,NaN,NaN,NaN,NaN
39387.43481744,3363.627672195,NaN,NaN,NaN,NaN,NaN
39405.4012558,NaN,163.2481962442,NaN,NaN,NaN,NaN
39421.01039938,3403.58376503,NaN,NaN,NaN,NaN,NaN
39439.08952542,3383.273363113,NaN,NaN,NaN,NaN,NaN
39457.16865934,3401.873826981,NaN,NaN,NaN,NaN,NaN
39475,NaN,NaN,-16.068,-15.683,0,30
39491,NaN,NaN,-15.993,-15.594,0,30
39511,NaN,NaN,-15.87,-15.483,0,30
39526.90248384,3376.438379288,NaN,NaN,NaN,NaN,NaN
39544.8706256,NaN,163.1883382797,NaN,NaN,NaN,NaN
39562.95001236,NaN,-3.496425691992,NaN,NaN,NaN,NaN
39581.0293949,NaN,-3.469365881756,NaN,NaN,NaN,NaN
39598,NaN,NaN,-15.346,-15,0,30
39614.71543008,3358.627557755,NaN,NaN,NaN,NaN,NaN
39633,NaN,NaN,-15.14,-14.806,0,30
39650.8738098,2680.16910553,NaN,NaN,NaN,NaN,NaN
39668,NaN,NaN,-14.943,-14.611,0,30
39686.92279862,NaN,-3.521299920976,NaN,NaN,NaN,NaN
39704,NaN,NaN,-14.738,-14.411,0,30
39720.6075371,3403.828620911,NaN,NaN,NaN,NaN,NaN
39739,NaN,NaN,-14.531,-14.217,0,30
39756.76589286,3399.735927582,NaN,NaN,NaN,NaN,NaN
39774.73689998,NaN,-3.486985107884,NaN,NaN,NaN,NaN
39790.341459,2688.115358353,NaN,NaN,NaN,NaN,NaN
39810,NaN,NaN,-14.135,-13.822,0,30
39826.49964776,2765.998601913,NaN,NaN,NaN,NaN,NaN
39844.47163044,NaN,-3.482494968921,NaN,NaN,NaN,NaN
39862.55103034,NaN,-3.467292757705,NaN,NaN,NaN,NaN
39880.63041386,NaN,-3.394290572032,NaN,NaN,NaN,NaN
39896.23366478,3404.540777206,NaN,NaN,NaN,NaN,NaN
39914.31282156,3414.749145508,NaN,NaN,NaN,NaN,NaN
39932.39205126,3397.128582001,NaN,NaN,NaN,NaN,NaN
39950.36510406,NaN,-3.3743691165,NaN,NaN,NaN,NaN
39965.96763948,2728.986263275,NaN,NaN,NaN,NaN,NaN
39984.04679778,3404.446125031,NaN,NaN,NaN,NaN,NaN
40002.12596222,3416.202306747,NaN,NaN,NaN,NaN,NaN
40019,NaN,NaN,-12.915,-12.667,0,30
40038.17909074,NaN,163.397744298,NaN,NaN,NaN,NaN
40054,NaN,NaN,-12.707,-12.467,0,30
40071.85975076,3403.683185577,NaN,NaN,NaN,NaN,NaN
40089.83440068,NaN,-3.552276175469,NaN,NaN,NaN,NaN
40107.91378556,NaN,-3.576111979783,NaN,NaN,NaN,NaN
40124,NaN,NaN,-12.303,-12.078,0,30
40141.4897624,NaN,-3.520379541442,NaN,NaN,NaN,NaN
40159.67261954,3401.387929916,NaN,NaN,NaN,NaN,NaN
40177.6484587,NaN,163.4514033794,NaN,NaN,NaN,NaN
40195,NaN,NaN,-11.886,-11.683,0,30
40211.32727648,3409.57069397,NaN,NaN,NaN,NaN,NaN
40229.40643716,3421.990871429,NaN,NaN,NaN,NaN,NaN
40247.38318928,NaN,-3.49216745235,NaN,NaN,NaN,NaN
40265.4625466,NaN,163.5164320469,NaN,NaN,NaN,NaN
40283.54191382,NaN,-3.57357878238,NaN,NaN,NaN,NaN
40301.62128198,NaN,-3.558838507161,NaN,NaN,NaN,NaN
40317.2193981,3423.518419266,NaN,NaN,NaN,NaN,NaN
40335.29853998,3375.702142715,NaN,NaN,NaN,NaN,NaN
40353.27657554,NaN,164.5358204842,NaN,NaN,NaN,NaN
40371.35594684,NaN,-3.536847420037,NaN,NaN,NaN,NaN
40389,NaN,NaN,-10.685,-10.606,0,30
40405.03239808,3425.052404404,NaN,NaN,NaN,NaN,NaN
40423.11153586,3247.986316681,NaN,NaN,NaN,NaN,NaN
40440,NaN,NaN,-10.375,-10.322,0,30
40459.1700796,NaN,-3.433327423409,NaN,NaN,NaN,NaN
40475,NaN,NaN,-10.152,-10.122,0,30
40492.8452648,3426.776647568,NaN,NaN,NaN,NaN,NaN
40511,NaN,NaN,-9.94,-9.928,0,30
40529.00354132,3424.678564072,NaN,NaN,NaN,NaN,NaN
40547,NaN,NaN,-9.736,-9.733,0,30
40565.0634313,NaN,-3.449794603512,NaN,NaN,NaN,NaN
40582,NaN,NaN,-9.533,-9.533,0,30
40598.7372376,2788.868427277,NaN,NaN,NaN,NaN,NaN
40616.81639496,3426.231145859,NaN,NaN,NaN,NaN,NaN
40634.7980905,NaN,-3.487447975203,NaN,NaN,NaN,NaN
40652.87746774,NaN,-3.507714252919,NaN,NaN,NaN,NaN
40669,NaN,NaN,-9.045,-9.05,0,30
40686.55011466,2806.370973587,NaN,NaN,NaN,NaN,NaN
40704.6292426,3427.681207657,NaN,NaN,NaN,NaN,NaN
40722.61216906,NaN,-3.583713900298,NaN,NaN,NaN,NaN
40740,NaN,NaN,-8.657,-8.656,0,30
40756.28390872,3432.330846786,NaN,NaN,NaN,NaN,NaN
40774.3630121,2830.823421478,NaN,NaN,NaN,NaN,NaN
40792.34685562,NaN,-3.51301045157,NaN,NaN,NaN,NaN
40810.42622936,NaN,-3.506218316033,NaN,NaN,NaN,NaN
40826.01755002,2816.55049324,NaN,NaN,NaN,NaN,NaN
40844.09666216,3433.990955353,NaN,NaN,NaN,NaN,NaN
40862.08158166,NaN,-3.559647826478,NaN,NaN,NaN,NaN
40880.16099302,NaN,-3.603289369494,NaN,NaN,NaN,NaN
40897,NaN,NaN,-7.805,-7.789,0,30
40913.83051914,2835.675954819,NaN,NaN,NaN,NaN,NaN
40932,NaN,NaN,-7.618,-7.589,0,30
40949.98876216,3126.905441284,NaN,NaN,NaN,NaN,NaN
40968,NaN,NaN,-7.417,-7.389,0,30
40986.1470148,3443.63451004,NaN,NaN,NaN,NaN,NaN
41004.13380038,NaN,-3.402237780392,NaN,NaN,NaN,NaN
41022.21323002,NaN,181.2715381384,NaN,NaN,NaN,NaN
41039,NaN,NaN,-7.029,-6.994,0,30
41055.88075504,3430.584669113,NaN,NaN,NaN,NaN,NaN
41073.9598997,3445.640087128,NaN,NaN,NaN,NaN,NaN
41091.94798686,NaN,-3.348580095917,NaN,NaN,NaN,NaN
41110,NaN,NaN,-6.623,-6.6,0,30
41125.6145274,3448.519468307,NaN,NaN,NaN,NaN,NaN
41143.69365858,3429.714918137,NaN,NaN,NaN,NaN,NaN
41161.68267086,NaN,181.191727519,NaN,NaN,NaN,NaN
41179.76204128,NaN,-3.520843572915,NaN,NaN,NaN,NaN
41197,NaN,NaN,-6.16,-6.117,0,30
41215.92079808,NaN,-3.508522408083,NaN,NaN,NaN,NaN
41231.50663526,3427.043437958,NaN,NaN,NaN,NaN,NaN
41249.49684262,NaN,181.2167465687,NaN,NaN,NaN,NaN
41267.57622106,NaN,-3.547559957951,NaN,NaN,NaN,NaN
41283.1612846,3439.191818237,NaN,NaN,NaN,NaN,NaN
41301.24040864,3452.409982681,NaN,NaN,NaN,NaN,NaN
41319.23163834,NaN,-3.482154104859,NaN,NaN,NaN,NaN
41337.3986663,3451.150178909,NaN,NaN,NaN,NaN,NaN
41355.3903869,NaN,-3.367234952748,NaN,NaN,NaN,NaN
41373.46979758,NaN,-3.456706181169,NaN,NaN,NaN,NaN
41391.5491617,NaN,-3.476166399196,NaN,NaN,NaN,NaN
41407.13251826,3402.118444443,NaN,NaN,NaN,NaN,NaN
41425.12524228,NaN,181.6118210554,NaN,NaN,NaN,NaN
41443.20465274,NaN,-3.477315651253,NaN,NaN,NaN,NaN
41460,NaN,NaN,-4.683,-4.656,0,30
41476.86632762,3455.986738205,NaN,NaN,NaN,NaN,NaN
41494.94547782,3331.146717072,NaN,NaN,NaN,NaN,NaN
41513.02460344,3454.299688339,NaN,NaN,NaN,NaN,NaN
41531,NaN,NaN,-4.294,-4.261,0,30
41546.60018436,3431.755542755,NaN,NaN,NaN,NaN,NaN
41564.679293,3457.634925842,NaN,NaN,NaN,NaN,NaN
41582.67403016,NaN,-3.450372256339,NaN,NaN,NaN,NaN
41600.7533954,NaN,-3.515894524753,NaN,NaN,NaN,NaN
41617,NaN,NaN,-3.819,-3.783,0,30
41636.91220394,NaN,-3.517735283822,NaN,NaN,NaN,NaN
41652.40883058,NaN,182.6563626528,NaN,NaN,NaN,NaN
41670.48818876,NaN,-3.394642844796,NaN,NaN,NaN,NaN
41688.56756618,NaN,-3.458664752543,NaN,NaN,NaN,NaN
41704.14693894,3462.317943573,NaN,NaN,NaN,NaN,NaN
41722.2260723,3379.289627075,NaN,NaN,NaN,NaN,NaN
41740.2229677,NaN,182.6950907707,NaN,NaN,NaN,NaN
41758.38433158,2950.739860535,NaN,NaN,NaN,NaN,NaN
41775,NaN,NaN,-2.953,-2.906,0,30
41791.95985986,3463.948965073,NaN,NaN,NaN,NaN,NaN
41810.03900658,3155.043840408,NaN,NaN,NaN,NaN,NaN
41828.11812378,3462.122440338,NaN,NaN,NaN,NaN,NaN
41846.11649704,NaN,-3.279607044533,NaN,NaN,NaN,NaN
41864.27636828,3458.625555038,NaN,NaN,NaN,NaN,NaN
41881,NaN,NaN,-2.367,-2.311,0,30
41897.85191852,2954.315662384,NaN,NaN,NaN,NaN,NaN
41915.93105894,3463.317155838,NaN,NaN,NaN,NaN,NaN
41934.0102091,3091.744184494,NaN,NaN,NaN,NaN,NaN
41952,NaN,NaN,-1.98,-1.922,0,30
41967.58574274,3466.890096664,NaN,NaN,NaN,NaN,NaN
41987,NaN,NaN,-1.784,-1.728,0,30
42003.66548862,NaN,-3.437591483817,NaN,NaN,NaN,NaN
42021.74488278,NaN,-3.287897910923,NaN,NaN,NaN,NaN
42038,NaN,NaN,-1.494,-1.444,0,30
42057.90377796,NaN,-2.89327907376,NaN,NaN,NaN,NaN
42073.47777246,3004.0974617,NaN,NaN,NaN,NaN,NaN
42091.47984044,NaN,-3.443351015449,NaN,NaN,NaN,NaN
42109.63604914,3474.418401718,NaN,NaN,NaN,NaN,NaN
42125.13245348,2983.086824417,NaN,NaN,NaN,NaN,NaN
42143.21156592,3469.270467758,NaN,NaN,NaN,NaN,NaN
42161.29071782,3084.367513657,NaN,NaN,NaN,NaN,NaN
42179.3698216,3465.000391006,NaN,NaN,NaN,NaN,NaN
42197.37349132,NaN,-3.275691065937,NaN,NaN,NaN,NaN
42215.45293326,NaN,-3.32820112817,NaN,NaN,NaN,NaN
42233.53245906,NaN,182.2320371866,NaN,NaN,NaN,NaN
42249.10361088,3478.322029114,NaN,NaN,NaN,NaN,NaN
42267.10851836,NaN,-3.392224432901,NaN,NaN,NaN,NaN
