Time_s,Bridge_BridgeSidsteTest,TempActual_C,TempTarget_C
189099,NaN,21.255,21.257
189153.96056808,-0.004226581950206,NaN,NaN
189205.61544908,3.94278485328,NaN,NaN
189259.85302748,2.151823602617,NaN,NaN
189314.0904815,0.4814887070097,NaN,NaN
189368.32799422,-0.7574568153359,NaN,NaN
189422,NaN,21.298,21.302
189476.80300174,-2.044880995527,NaN,NaN
189528.45775776,-3.726619761437,NaN,NaN
189583,NaN,21.317,21.324
189636.93286622,-0.4150373279117,NaN,NaN
189689,NaN,21.338,21.339
189745.40789518,-10.45884657651,NaN,NaN
189799.64542242,-11.97080966085,NaN,NaN
189853.88288538,-13.40418867767,NaN,NaN
189908.12044588,-15.64944162965,NaN,NaN
189962,NaN,21.372,21.377
190014.0128228,-0.4696823307313,NaN,NaN
190068.2503054,-19.68767121434,NaN,NaN
190122.48785186,-20.17456479371,NaN,NaN
190174.14258938,-22.20409736037,NaN,NaN
190229,NaN,21.414,21.414
190282.61756904,-26.12937614322,NaN,NaN
190336,NaN,21.419,21.429
190391.09262496,-0.8689239039086,NaN,NaN
190445.33015054,-32.31310471892,NaN,NaN
190499.5677005,-35.00023111701,NaN,NaN
190553.8051975,-38.99559378624,NaN,NaN
190608,NaN,21.473,21.467
190659.69744022,-63.78372758627,NaN,NaN
190714,NaN,21.488,21.481
190768.17248434,-67.84275919199,NaN,NaN
190820,NaN,21.494,21.496
190876.64757972,-2.983355661854,NaN,NaN
190930,NaN,21.514,21.511
190985.12253902,-93.70785951614,NaN,NaN
191036.77728804,-94.86319124699,NaN,NaN
191092,NaN,21.536,21.534
191147.83497306,-98.15058112144,NaN,NaN
191202.07248012,-100.4633009434,NaN,NaN
191253.72723622,-3.525109728798,NaN,NaN
191309,NaN,21.562,21.564
191362.2022152,-104.6612411737,NaN,NaN
191416.43966788,-106.621786952,NaN,NaN
191470.67718282,-108.7331771851,NaN,NaN
191524.91471108,-109.3598157167,NaN,NaN
191576.56944884,-110.2188825607,NaN,NaN
191632,NaN,21.61,21.609
191687,NaN,21.611,21.616
191739.28194934,-52.1552041173,NaN,NaN
191793.5195033,-116.9442385435,NaN,NaN
191847.75700222,-118.3278411627,NaN,NaN
191901.99450932,-120.0458481908,NaN,NaN
191956.23201362,-121.5024664998,NaN,NaN
192009,NaN,21.654,21.661
192062.12431304,-123.3940944076,NaN,NaN
192118.94459194,-125.6747543812,NaN,NaN
192170.59928314,-126.7601549625,NaN,NaN
192227.41948608,-129.0822178125,NaN,NaN
192281,NaN,21.703,21.699
192333.31170406,-136.1007988453,NaN,NaN
192388,NaN,21.706,21.714
192442,NaN,21.719,21.721
192496.02409052,-5.796718411148,NaN,NaN
192550.26161618,-155.2156507969,NaN,NaN
192604.49909752,-160.1876169443,NaN,NaN
192658.73655946,-162.8802865744,NaN,NaN
192712.97405604,-165.8309400082,NaN,NaN
192767,NaN,21.763,21.766
192818.8661732,-176.1476844549,NaN,NaN
192875.68642482,-177.7311116457,NaN,NaN
192929.92384852,-179.6304583549,NaN,NaN
192984.16130186,-181.1769455671,NaN,NaN
193040,NaN,21.801,21.804
193092.63634522,-184.8626285791,NaN,NaN
193145,NaN,21.816,21.819
193201,NaN,21.835,21.827
193252.76600278,-8.458976633847,NaN,NaN
193307.00346078,-193.6984658241,NaN,NaN
193363,NaN,21.858,21.849
193415.4784199,-198.7070590258,NaN,NaN
193469.71591116,-199.7671872377,NaN,NaN
193525,NaN,21.862,21.872
193578.19088918,-187.9798024893,NaN,NaN
193632.42834946,-9.626570157707,NaN,NaN
193686,NaN,21.896,21.894
193738.32052918,-217.7953720093,NaN,NaN
193792.5579969,-223.5766202211,NaN,NaN
193846.79539624,-227.005764842,NaN,NaN
193901.03291538,-231.2068045139,NaN,NaN
193955.2703668,-232.7031046152,NaN,NaN
194009.50782248,-235.1814955473,NaN,NaN
194063.74533906,-237.8619760275,NaN,NaN
194120,NaN,21.963,21.954
194174.80305918,-239.9085760117,NaN,NaN
194226.45783958,-240.9907281399,NaN,NaN
194282,NaN,21.977,21.977
194334.93273698,-11.16062980145,NaN,NaN
194388,NaN,21.993,21.992
194443,NaN,21.996,21.999
194495.0624352,-238.1910830736,NaN,NaN
194549.29992444,-10.47259382904,NaN,NaN
194605,NaN,22.025,22.022
194657.7747348,-235.9288483858,NaN,NaN
194711,NaN,22.039,22.036
194766.2497151,-233.4482520819,NaN,NaN
194818,NaN,22.059,22.051
194872.1419796,-10.51521115005,NaN,NaN
194926.37941736,-9.677895344794,NaN,NaN
194979,NaN,22.07,22.074
195035,NaN,22.078,22.081
195089.09194732,-222.7334231138,NaN,NaN
195141,NaN,22.094,22.096
195196,NaN,22.094,22.104
195249.22180986,-215.3253406286,NaN,NaN
195303,NaN,22.105,22.119
195358,NaN,22.124,22.126
195414,NaN,22.124,22.134
195466.17188572,-204.406991601,NaN,NaN
195521,NaN,22.143,22.149
195576,NaN,22.145,22.157
195628.88446278,-198.3467489481,NaN,NaN
195683.12195538,-196.3714063168,NaN,NaN
195737.35945154,-7.706429343671,NaN,NaN
195789.0142401,-186.7668330669,NaN,NaN
195845.83449988,-180.9216439724,NaN,NaN
195900,NaN,22.21,22.202
195951.72682136,-169.8310375214,NaN,NaN
196006,NaN,22.225,22.216
196060.20189118,-161.0676050186,NaN,NaN
196114.43939064,-157.8915864229,NaN,NaN
196168.67691818,-6.127222441137,NaN,NaN
196222.91445048,-5.651684012264,NaN,NaN
196274.56923404,-147.8585749865,NaN,NaN
196329,NaN,22.272,22.261
196383.04429016,-144.273892045,NaN,NaN
196437.2817337,-142.1773433685,NaN,NaN
196491.51922682,-140.4895931482,NaN,NaN
196545.75676084,-137.8380209208,NaN,NaN
196601,NaN,22.29,22.299
196654.23178454,-134.1623663902,NaN,NaN
196708,NaN,22.316,22.314
196762.7068198,-130.352512002,NaN,NaN
196814.36155404,-128.2757520676,NaN,NaN
196868.59902484,-3.031013067812,NaN,NaN
196922.83652576,-4.520748276263,NaN,NaN
196977.07404418,-122.7895468473,NaN,NaN
197031,NaN,22.363,22.359
197087,NaN,22.362,22.366
197142,NaN,22.375,22.374
197194.02394346,-4.192764405161,NaN,NaN
197249,NaN,22.386,22.389
197302.4990561,-107.172973454,NaN,NaN
197355,NaN,22.403,22.404
197410,NaN,22.417,22.411
197462.62886628,-66.22478365898,NaN,NaN
197516,NaN,22.429,22.426
197571,NaN,22.44,22.434
197623,NaN,22.446,22.441
197679.578847,-1.582058845088,NaN,NaN
197733.81634858,-43.80744695663,NaN,NaN
197788.05392952,-42.275454849,NaN,NaN
197844,NaN,22.486,22.472
197896.52888528,-37.67357394099,NaN,NaN
197950.76639828,-1.342857838608,NaN,NaN
198005.00394618,-31.54657036066,NaN,NaN
198057,NaN,22.489,22.501
198110.89624896,-26.4776404947,NaN,NaN
198165.13375622,-0.8820975781418,NaN,NaN
198219.3712765,-22.24946767092,NaN,NaN
198273.60888732,-20.74723877013,NaN,NaN
198327.8463585,-18.88769865036,NaN,NaN
198382.0839081,-17.58309267461,NaN,NaN
198435,NaN,22.551,22.554
198491,NaN,22.561,22.561
198544.7961619,-12.23956234753,NaN,NaN
198599.0336304,-10.73883194476,NaN,NaN
198653.27114728,-8.102007210255,NaN,NaN
198708,NaN,22.588,22.592
198764,NaN,22.592,22.599
198818.5663974,-4.071786999702,NaN,NaN
198870.22121072,-2.757098991424,NaN,NaN
198924.45878984,-1.860209624283,NaN,NaN
198978.69629384,0.1711577933747,NaN,NaN
199031,NaN,22.642,22.637
199087,NaN,22.648,22.644
199138.82609418,-0.3511126851663,NaN,NaN
199193,NaN,22.67,22.659
199248,NaN,22.67,22.667
199301.53854014,8.99548176676,NaN,NaN
199355.7759864,10.97087562084,NaN,NaN
199410.01349348,12.17817794532,NaN,NaN
199465,NaN,22.715,22.697
199518.48850244,0.4649928305298,NaN,NaN
199572.72599348,0.7616912480444,NaN,NaN
199627,NaN,22.729,22.719
199682,NaN,22.732,22.727
199738,NaN,22.736,22.735
199792,NaN,22.751,22.742
199844,NaN,22.756,22.749
199899,NaN,22.755,22.757
199952.3885819,63.38022649288,NaN,NaN
200005,NaN,22.77,22.772
200060,NaN,22.779,22.779
200112.51838152,74.3817910552,NaN,NaN
200166,NaN,22.795,22.794
200220.99332262,81.41010254622,NaN,NaN
200275.230796,3.544931998476,NaN,NaN
200329.46833512,91.43403172493,NaN,NaN
200383.70582138,96.25023603439,NaN,NaN
200439,NaN,22.837,22.832
200494.76364886,106.6719740629,NaN,NaN
200546.41835174,97.80919551849,NaN,NaN
200600.65591954,111.9644120336,NaN,NaN
200654.89342232,115.4327243567,NaN,NaN
200707,NaN,22.873,22.869
200760.78569568,4.893478471786,NaN,NaN
200815.02314286,125.178873539,NaN,NaN
200869.26068828,128.1925737858,NaN,NaN
200923.4981854,129.8635303974,NaN,NaN
200977.73563868,131.1902105808,NaN,NaN
201031,NaN,22.918,22.914
201086,NaN,22.942,22.922
201140.44817484,5.641182418913,NaN,NaN
201192.1028816,139.2145752907,NaN,NaN
201247,NaN,22.948,22.944
201303.16066526,141.1657035351,NaN,NaN
201357.39813212,142.3128843307,NaN,NaN
201411.63565414,144.2725211382,NaN,NaN
201465.87318552,145.0433433056,NaN,NaN
201519,NaN,22.98,22.982
201571.76534362,145.1563388109,NaN,NaN
201626.00277972,144.9906975031,NaN,NaN
201680.2403658,144.9949592352,NaN,NaN
201734.47793814,5.908440798521,NaN,NaN
201788.7154277,144.8036879301,NaN,NaN
201842,NaN,23.032,23.027
201897.19043354,144.1942751408,NaN,NaN
201951.42800506,143.7173783779,NaN,NaN
202005.66558664,144.0763473511,NaN,NaN
202059.90303186,6.043160334229,NaN,NaN
202114.1405191,93.27186644077,NaN,NaN
202165.79528786,142.9583728313,NaN,NaN
202221,NaN,23.083,23.079
202274.27040166,141.852632165,NaN,NaN
202327,NaN,23.097,23.094
202382,NaN,23.104,23.102
202436.98291412,5.699031054974,NaN,NaN
202489,NaN,23.11,23.117
202545.45794646,5.686550401151,NaN,NaN
202599.6954446,138.8699263334,NaN,NaN
202651.3502675,138.4660899639,NaN,NaN
202706,NaN,23.157,23.147
202759.82533444,138.0056589842,NaN,NaN
202812,NaN,23.177,23.162
202868,NaN,23.179,23.169
202920,NaN,23.186,23.177
202974.19249976,134.5229893923,NaN,NaN
203030,NaN,23.202,23.192
203082.66752442,132.0762038231,NaN,NaN
203136.90506048,130.9913694859,NaN,NaN
203191,NaN,23.208,23.214
203245.38015244,129.2418390512,NaN,NaN
203302.20047312,128.3375620842,NaN,NaN
203356.4379841,127.2184997797,NaN,NaN
203409,NaN,23.274,23.244
203464.91303326,0.779218680691,NaN,NaN
203519.15060128,4.317036829889,NaN,NaN
203571,NaN,23.25,23.267
203627,NaN,23.248,23.275
203679.2803681,120.0346276164,NaN,NaN
203733,NaN,23.283,23.29
203787.75533908,114.9453669786,NaN,NaN
203839.41006766,3.519960213453,NaN,NaN
203895,NaN,23.335,23.312
203950,NaN,23.327,23.32
204004.70546624,92.5670415163,NaN,NaN
204058.94300868,75.98697394133,NaN,NaN
204113.1804609,72.53015041351,NaN,NaN
204167.41791666,2.413125010207,NaN,NaN
204219.07272554,71.0321366787,NaN,NaN
204275,NaN,23.366,23.365
204327.5477388,67.62148439884,NaN,NaN
204381,NaN,23.373,23.379
204436,NaN,23.394,23.387
204487.67750356,64.16372209787,NaN,NaN
204544.49785476,62.39291653037,NaN,NaN
204598.73537308,60.14532595873,NaN,NaN
204652.97290678,58.41679871082,NaN,NaN
204709,NaN,23.438,23.425
204761.44796012,55.15874177217,NaN,NaN
204815.6854599,1.866694656201,NaN,NaN
204869.92297764,1.535170944408,NaN,NaN
204922,NaN,23.456,23.455
204975.81528706,44.62284222245,NaN,NaN
205030.0528339,42.0101583004,NaN,NaN
205084.29037504,37.87334263325,NaN,NaN
205138,NaN,23.481,23.485
205194,NaN,23.491,23.492
205247.0030283,26.77154168487,NaN,NaN
205301.24055506,23.60956557095,NaN,NaN
205356,NaN,23.521,23.515
205411,NaN,23.519,23.523
205463.95308016,0.1306053163717,NaN,NaN
205518.19066712,9.671934880316,NaN,NaN
205572.42820772,10.02809312195,NaN,NaN
205626.6657218,8.279972709715,NaN,NaN
205680.90323864,5.252957809716,NaN,NaN
205734,NaN,23.566,23.567
205786.79551844,-0.2352928422624,NaN,NaN
205841.03300628,-2.395550953224,NaN,NaN
205895.27056254,-4.797985311598,NaN,NaN
205949.50809808,-8.446605876088,NaN,NaN
206001.16296038,-13.3792180568,NaN,NaN
206055.40054738,-0.7240059785545,NaN,NaN
206112.22091396,-18.62481050193,NaN,NaN
206166.45848818,-1.007312675938,NaN,NaN
206219,NaN,23.631,23.635
206274,NaN,23.641,23.642
206326.5883567,-31.0011729598,NaN,NaN
206380.8259013,-41.41400754452,NaN,NaN
206435.06344872,-51.02788284421,NaN,NaN
206487,NaN,23.675,23.672
206543,NaN,23.691,23.68
206597.7761429,-56.03954941034,NaN,NaN
206652.01372554,-57.75851383805,NaN,NaN
206706.25122538,-59.38884243369,NaN,NaN
206760.4887363,-60.81911176443,NaN,NaN
206815,NaN,23.72,23.718
206868.96393196,-63.92209231853,NaN,NaN
206923.20151862,-66.64790958166,NaN,NaN
206977,NaN,23.74,23.74
207029.09384524,-87.06184476614,NaN,NaN
207084,NaN,23.757,23.755
207137.56891924,-0.2138701383956,NaN,NaN
207194.38912964,-88.82856369019,NaN,NaN
207246.04394974,-89.73041921854,NaN,NaN
207300.28151984,-89.85391259193,NaN,NaN
207357,NaN,23.794,23.793
207408.75661898,-91.60099178553,NaN,NaN
207462,NaN,23.802,23.808
207517.23174572,-92.66197681427,NaN,NaN
207569,NaN,23.824,23.822
207623.12401782,-93.65496784449,NaN,NaN
207677.36161198,-93.8735678792,NaN,NaN
207731.5991332,-94.42761540413,NaN,NaN
207785.83667796,-3.842444391921,NaN,NaN
207840.0742998,-96.15606814623,NaN,NaN
207891.7291055,-96.99236601591,NaN,NaN
207947,NaN,23.891,23.875
208002,NaN,23.886,23.882
208057.02468752,-4.446634557098,NaN,NaN
208109,NaN,23.908,23.897
208165,NaN,23.917,23.905
208218,NaN,23.916,23.912
208271.39231662,-103.0179858208,NaN,NaN
208327,NaN,23.924,23.927
208379.8674971,-4.630961921066,NaN,NaN
208433,NaN,23.938,23.942
208488.34257448,-106.3397154212,NaN,NaN
208542.58012176,-107.075728476,NaN,NaN
208596.81777928,-108.2617267966,NaN,NaN
208650,NaN,23.98,23.972
208702.7101619,-107.7556535602,NaN,NaN
208759,NaN,23.997,23.987
208812,NaN,23.991,23.995
208865.4228465,-106.8634465337,NaN,NaN
208919.66042732,-106.3452214003,NaN,NaN
208973.89809046,-105.8173030615,NaN,NaN
209025.55290258,-105.4037362337,NaN,NaN
209082.37318042,-105.1395982504,NaN,NaN
209136.61080612,-104.7128513455,NaN,NaN
209190.84839628,-104.40441221,NaN,NaN
209245.08597564,-103.5956889391,NaN,NaN
209299.3236257,-4.736242815852,NaN,NaN
209353.56119684,-102.4860292673,NaN,NaN
209407.79882608,-101.8149033189,NaN,NaN
209460,NaN,24.09,24.085
209513.6911767,-100.8390858769,NaN,NaN
209567.9287542,-0.00628854468232,NaN,NaN
209621,NaN,24.119,24.107
209676.4039158,-99.01477396488,NaN,NaN
209733,NaN,24.128,24.123
209784.8789582,-98.15632551908,NaN,NaN
209839.11653778,-97.85027056932,NaN,NaN
209894,NaN,24.147,24.145
209947.59173928,-96.37415409088,NaN,NaN
210001.82940242,-95.53009271622,NaN,NaN
210055,NaN,24.177,24.167
210107.72174178,-94.67351436615,NaN,NaN
210162,NaN,24.191,24.182
210216.19682026,-91.63868427277,NaN,NaN
210268,NaN,24.201,24.197
210324.6719435,-3.135496051982,NaN,NaN
210380,NaN,24.21,24.213
210433.14706222,-77.52064615488,NaN,NaN
210487.38464854,-73.80808144808,NaN,NaN
210541.6221435,-71.21934741735,NaN,NaN
210593.27694836,-67.8533539176,NaN,NaN
210648,NaN,24.248,24.25
210701.75208804,-2.212829887867,NaN,NaN
210754,NaN,24.25,24.265
210810.227215,-45.191667974,NaN,NaN
210865,NaN,24.279,24.28
210918.70239306,-39.13500905037,NaN,NaN
210972.93996018,-36.71708330512,NaN,NaN
211027,NaN,24.307,24.302
211078.83228428,-1.189349684864,NaN,NaN
211133.06992748,-1.477468176745,NaN,NaN
211187.3075543,-1.322124851868,NaN,NaN
211244.12785744,-28.56314182281,NaN,NaN
211295.78269934,-1.219020574354,NaN,NaN
211351,NaN,24.358,24.347
211406.8405111,-21.82161994278,NaN,NaN
211461.07815264,-19.49560269713,NaN,NaN
211515.31564556,-17.54589565098,NaN,NaN
211572.1359142,-15.31473174691,NaN,NaN
211624,NaN,24.392,24.385
211678.02829038,-11.33067160845,NaN,NaN
211732.26582652,-9.202488698065,NaN,NaN
211786,NaN,24.405,24.408
211838.15824592,-0.09919566218741,NaN,NaN
211892.39583638,-4.627413582057,NaN,NaN
211947,NaN,24.433,24.43
212000.8709624,-0.6567594828084,NaN,NaN
212057.6912826,0.9516259888187,NaN,NaN
212111.92889672,2.708339132369,NaN,NaN
212166.16644488,4.16938168928,NaN,NaN
212221,NaN,24.474,24.468
212274.64164912,6.951596122235,NaN,NaN
212327,NaN,24.493,24.483
212382,NaN,24.506,24.491
212434.77162772,15.13041835278,NaN,NaN
212489.00918392,17.91159436107,NaN,NaN
212545,NaN,24.52,24.513
212600,NaN,24.518,24.521
212654.30462872,0.5184912588447,NaN,NaN
212706,NaN,24.539,24.536
212760.19704156,40.40197655559,NaN,NaN
212817,NaN,24.547,24.551
212868.67230882,1.607802230865,NaN,NaN
212922.90988194,1.8948786892,NaN,NaN
212977.14753916,71.15173339844,NaN,NaN
213031.38510796,74.32354986668,NaN,NaN
213085,NaN,24.593,24.588
213139.86039422,86.05390787125,NaN,NaN
213191.51524526,2.977200550959,NaN,NaN
213245.75291184,99.1105735302,NaN,NaN
213299.99057514,100.7664501667,NaN,NaN
213354.22820992,104.3811589479,NaN,NaN
213408.46585828,107.6148897409,NaN,NaN
213462.7034784,110.6590777636,NaN,NaN
213515,NaN,24.649,24.648
213571,NaN,24.67,24.656
213625.41643614,119.4078847766,NaN,NaN
213677.071357,4.309140145779,NaN,NaN
213731.30896786,122.4150434136,NaN,NaN
213785.54659496,124.2611333728,NaN,NaN
213839.78419408,126.4054626226,NaN,NaN
213893,NaN,24.687,24.701
213949,NaN,24.715,24.708
214002.49708994,131.980702281,NaN,NaN
214056.73483368,134.3036741018,NaN,NaN
214111,NaN,24.752,24.731
214165.21018292,136.3155394793,NaN,NaN
214219.44782998,138.6460661888,NaN,NaN
214272,NaN,24.77,24.753
214325.34037788,141.6503787041,NaN,NaN
214379.57800592,142.7409499884,NaN,NaN
214433.81563736,144.1361457109,NaN,NaN
214485.47047584,144.8758691549,NaN,NaN
214539.70807078,145.743727684,NaN,NaN
214595,NaN,24.79,24.798
214650,NaN,24.797,24.806
214705.0035641,148.6591696739,NaN,NaN
214759.24116284,149.5185494423,NaN,NaN
214812,NaN,24.822,24.828
214867,NaN,24.838,24.836
214919.37114408,6.702898535877,NaN,NaN
214973,NaN,24.855,24.851
215027.84629896,153.7407636642,NaN,NaN
215079.50117654,153.689712286,NaN,NaN
215135,NaN,24.865,24.873
215190,NaN,24.88,24.881
215242.2139724,155.936896801,NaN,NaN
215296,NaN,24.897,24.896
215352,NaN,24.916,24.903
215404.9266403,158.1813544035,NaN,NaN
215459.16423242,158.1542342901,NaN,NaN
215513.401882,158.7418913841,NaN,NaN
215565.0566967,-0.1807625667425,NaN,NaN
215621,NaN,24.95,24.941
215676,NaN,24.954,24.948
215727.76944902,163.0510985851,NaN,NaN
215784.58975718,163.5589003563,NaN,NaN
215838,NaN,24.965,24.971
215893.06491984,163.6346280575,NaN,NaN
215947.3024472,163.6417210102,NaN,NaN
216000,NaN,25.002,24.993
